Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
40,"Since most Ghanaians earn little more than a dollar a day, they couldn''t afford to see a dentist even if they could find one.",u,0,0,1,0
41,"Illustration showing the stages of root canal therapy What to expect after root canal therapy If you are being treated over more than one visit, your dentist may suggest that you avoid chewing or biting down, especially on hard foods, until your treatment has been completed. 1 When your treatment is finished you should not feel any pain in your tooth but it may feel sensitive for a few days.",u,0,0,1,0
42,The First Minister: I was not being self- satisfied at all; I said some three times that I regretted the fact that the percentage of people registered with an NHS dentist was so low.,u,0,0,1,0
43,"Family Practitioner Services If your complaint is about the service provided by a family practitioner, ie GP, dentist, pharmacist (chemist) or optician, you should, wherever possible, inform the complaints manager at the practice.",u,0,0,1,0
44,Had he referred back in the computer records to the treatment provided by the first dentist he would have noted the mention of the ''apical piece''.,u,0,0,1,0
45,"In 1914 he was driven by his painful neglected dentition to seek the help of Harvey Jacob Burkhart (pictured, right) who was considered to be the best dentist in the state. 1 Burkhart provided him, for the first time in his adult life, with comfortable dentures, which not only restored function but also his appearance.",m,0,1,0,0
46,"Before you throw things away, try the following tips: Try swapping items with other students, or give them to people staying on in your hall Ask your Hall Reception about starting a reuse scheme, to donate items in bulk to charities Give your old magazines to your doctor or dentist for their waiting rooms Donate computers and audiovisual equipment to community groups or schools Take clothes and books to charity shops or turn them into cash at car boot sales or table top sales in your hall of residence!",u,0,0,1,0
47,INTRA ORAL CAMERA Allows the patient to see what our dentist can see; a great way of educating patients about any potential problems as well as helping our dentist''s diagnosis by magnifying the image on to a large screen COSMETIC IMAGING Allows our Kilburn cosmetic dentist to give the patient an expected outcome to any treatment that may have been planned for them - print outs are available on request.,u,0,0,1,0
48,"The ideal candidate will be happy to work alongside one Dentist, building a longstanding relationship and working together as a team.",u,0,0,1,0
49,News Archive September 2005 Health > Listerine Cool Mint > 12.09.05 Hands up - who hates the dentist ? You''re probably not alone.,u,0,0,1,0
50,"Fabregas - only about 12 and a half, already tired out by league programme, has dentist appointment to fit some new braces that day.",u,0,0,1,0
51,"Payments will be at the hourly rate of £52, scaled down by the extent to which the dentist undertakes private work, as recommended by the Doctors'' and Dentists'' Review Body, 3.",u,0,0,1,0
52,Egyptian dentist Neferites is the first to make artificial teeth.,u,0,0,1,0
53,Are you a dentist?,u,0,0,1,0
54,"Certainly, statistical evidence from the survey showed that dissatisfaction with dental care was mainly to do with perceived barriers to care such as dislike of the dentist, difficulty getting NHS dental care, reluctance to pay for dental care, and difficulties paying for dental care.",u,0,0,1,0
55,''; it''s an attempt to recreate in sound a trip to the dentist.,u,0,0,1,0
56,Results Forty-one per cent of the respondents reported having lost all their teeth and 44% had visited a dentist during the past year.,u,0,0,1,0
57,"An amusing and entertaining read aimed at young children of all ages. £4.99 plus p&p Going to the dentist: a guide for people with autism and Asperger syndrome by Kate Wilkes, NAS Autism Helpline A host of helpful strategies on making this experience as painless as possible. 50p plus p&p Playscheme resource manual: a guide for children with autistic spectrum disorders by Sandra Thoms with contributions from Fiona Knott Practical advice for setting up playschemes for children with autistic spectrum disorders.",u,0,0,1,0
58,"Individuals who experienced visits to dentist as unpleasant (boys 36%, girls 43%) were less likely to perceive good oral health as single-item rated (OR for boys 0.55[0.49, 0.63], girls 0.40[0.34, 0.47]).",u,0,0,1,0
59,These examples illustrate what it means in practice: Examples of insignificant use: an employee who takes an old mattress or other rubbish to the tip once or twice a year regularly makes a slight detour to stop at a newsagent on the way to work calls at the dentist on his way home.,u,0,0,1,0
60,These core subjects are fundamental to good practice and are areas on which any dentist should be competent.,u,0,0,1,0
61,"Which? magazine found more than half of the people who tried to register with an NHS dentist in the last two years found it difficult, equating to more than 4million people.",u,0,0,1,0
62,Dental care in Swalwell was available in Napier Road from a dentist called Bowerbank in premises now occupied by Swalwell Taxis.,u,0,0,1,0
63,"She thought she was too ugly for love but the dentist fitted her with braces, broke her jaw and moved the upper one so her lips could close.",u,0,0,1,0
64,"Choosing topics that are familiar to his readers as their day-to-day concerns, he writes with a style that will appeal to anyone who has ever visited the dentist, worked with a dentist or who is a dentist.",u,0,0,1,0
65,"The National Health Service (General Dental Services) Regulations 1992 include: ''Treatment on referral 13.- (1) .... a dentist who accepts a patient referred to him by another dentist .... shall– .... (b) at the time of his first examination of the patient, provide the patient with a plan for treatment .... which shall specify– (i) details of the care and treatment which .... is necessary for him to provide having regard to the reason for the referral; (ii) his estimate of the NHS charge, if any, in respect of that care and treatment; (iii) any proposals he may have for private care and",m,0,1,0,0
66,"Assigned to 1 Dentist, duties will predominantly be chair-side, assisting the Dentist during surgery, sterilisation of equipment, and keeping the surgery clean, although reception duties will be required as appropriate, greeting of patients, booking appointments and taking payments.",u,0,0,1,0
67,Don''t Know A) Pus B) Ledermix placed by a previous dentist C) Necrotic pulp D) Unset composite resin 2 Q17 True or false?,u,0,0,1,0
68,Keeping the patient''s dentist informed of the treatment delivered and the means of continuing care upon referral back to the dentist is analogous to the manner in which cancer centres seek to involve the primary general medical practitioner into the management of the patient''s medical care plan.,u,0,0,1,0
69,How about the dentist? 3.,u,0,0,1,0
70,"gives evidence at the trial of a dentist accused of defrauding the NHS out of more than £1m. 13/07/2006 Misconduct dentist not struck off A Moray dentist who carried out treatment ""beyond his expertise"" is found guilty of misconduct. 13/07/2006 Inside Medicine - The dentist BBC News website meets Peter Hodgkinson to talk about dentistry. 09/07/2006 Dental hospital gets £16m boost An expansion of Bristol''s dental hospital will help patients in the south of the city unable to find an NHS dentist. 29/06/2006 New dental training centre opens A new £3m centre for the training of the next generation of dentists and other related staff is opened in Dundee. 26/06/2006 Dentists split over NHS contract More than 25 dental practices in North Yorkshire refused to sign the new controversial NHS contracts, latest figures show. 24/06/2006 Dental results delight minister Health Minister Andy Kerr visits Lochmaben to see the impact Polish dentists are having there. 12/06/2006 Dentist guilty of embracing nurse",m,0,1,0,0
71,Now you can save hundreds of pounds for a similar procedure as done by your dentist!,u,0,0,1,0
72,"Your dentist will give you tips on how best to brush your teeth. 4 . Your dentist may also check the position of your teeth, your jaw and the muscles around your jaw.",u,0,0,1,0
73,"His dentist, Professor Hugo Blaschke, X-rayed the jaw, found an agonizing defect to the second bicuspid about which Hitler had kept silent, and after days of pleading was allowed to extract it.",m,0,1,0,0
74,""" Dr Manogue will interview patients, students, graduates and employers to identify the qualities of a good dentist.",u,0,0,1,0
75,Someone with a fear of the dentist usually has a deep seated fear of being out of control in the dentist''s chair.,u,0,0,1,0
76,Restoring midfacial cases involving both dental and facial prostheses necessitates good teamwork between the maxillofacial prosthodontist (a specialized dentist) and the maxillofacial prosthetist (a facial prosthesis specialist).,u,0,0,1,0
77,"You can take other steps to help prevent tooth loss, decay and the need for treatment. · cut down on how often you have sugary snacks and drinks · Use a straw when you have fizzy drinks - this helps the drink to go to the back of the mouth and reduces the acid attacks on the teeth. · Chew sugar-free gum - it stimulates saliva and stops your mouth drying out and can help to prevent dental decay and erosion. · visit your dentist at least once a year Back to top What oral care products should I use?",u,0,0,1,0
78,Jon the Dentist has come of age.,m,0,1,0,0
79,""" (Thanks Jelf) I went to the dentist.",u,0,0,1,0
80,"However, it has an unpleasant taste (Mallett & Pritchard, 1992) and can stain teeth brown (Turner, 1994; Madeya, 1996b; Turner, 1996; Davis, 1998), although this can be removed with oxidants or by a dentist (Madaya, 1996b; Davis, 1998).",u,0,0,1,0
81,"They raised a number of issues, including: removal from a dentist''s practice list when the dentist began to undertake only private work; inability to register with another NHS dentist since none were taking on new NHS patients; the distances involved in travelling to an alternative NHS dentist; delay in getting an appointment when a dentist was found who would undertake NHS work; the lack of NHS dentists available for people moving into the area; the way the PCT advertised the service which was available; and the role of the PCT''s dental access team.",u,0,0,1,0
82,"However the dentist was fined £3,000 for breaching health and safety regulations Read the full BBC report here...",u,0,0,1,0
83,"These diseases are largely preventable and are directly related to our diet, toothbrushing habits and regular visits to a dentist.",u,0,0,1,0
84,Ask your dentist to complete the dentist application form.,u,0,0,1,0
85,The dentist may ask you to sign a form and he will claim directly from Denplan for your treatment.,u,0,0,1,0
86,"A Dentist does not have to be on the premises when a Dental Therapist is working but they must have first examined the patient and referred the to the Dental Therapist with clear, written treatment plan.",u,0,0,1,0
87,Hardee -- a dentist described in court documents as a friend of the Goldsteins and fellow gun enthusiast -- told federal agents that he agreed to drive Robert Goldstein to the Islamic Education/Cultural Center in St. Petersburg and circle the block while Goldstein planted explosives.,u,0,0,1,0
88,'' 13th The dentist visited and did extractions and fillings. 20th A student teacher spent the week at the school ''to observe methods of teaching in village school.,u,0,0,1,0
89,"Dental Care HOW TO CLAIM Visit your dentist If your dental practitioner advises that you require treatment, telephone our helpline to request a claim form.",u,0,0,1,0
90,"P practices Medical cards How to find an NHS GP, dentist, or optician Public Access PC - access the internet for health needs Courtesy Phone - free phone service to other agencies, eg.",u,0,0,1,0
91,"Medical appointments - if a pupil has to be taken to a doctor, dentist, hospital or see any other specialist, the cost of providing a car and driver is charged on college bills.",u,0,0,1,0
92,"Too many people with mouth cancer go to the dentist, or doctor, too late.",u,0,0,1,0
93,"The CDC investigation did not identify any other risk factors or behaviours that could have put the patient at risk of HIV infection in any other way. 88 A couple of months later the patient was named as 22-year old Kimberly Bergalis and the dentist was named as David Acer. 89 ""When she was diagnosed with AIDS we were in disbelief.",m,0,1,0,0
94,"Lewisham 020 7206 3225 Lambeth 020 7716 7145 Southwark 020 7525 0422 Any other queries should be directed to: Southwark PCT Dental Section 1st Floor Woodmill Building Neckinger, London, SE16 3QN Tel: 020 7525 0334 Fax: 020 7525 0343 dental.info@southwarkpct.nhs.uk www.southwarkpct.nhs.uk Exemption From Charges You will receive free services from your NHS dentist if: when the treatment starts you are aged under 18 aged 18 and in full-time education pregnant, or have had a baby, in the 12 months before treatment starts an NHS inpatient and the treatment is carried out by the hospital dentist an NHS Hospital Dental Service outpatient* a Community Dental Service patient* or when the treatment starts or when the charge is made: you are getting, or your partner gets Income Support, income-based Jobseeker''s Allowance or Pension Credit Guarantee Credit you are entitled to, or named on, a valid",u,0,0,1,0
95,"One of them is now the office of Protocol at the Foreign Ministry and, by extraordinary coincidence, the current Chief of Protocol is the great-nephew of Alfred Bramsen, the Copenhagen dentist who became Hammershoi''s greatest champion, patron and friend.",m,0,1,0,0
96,"Stained veneers, crowns or dentures may need replacing; again ask your dentist.",u,0,0,1,0
97,", clinical dental technician and orthodontic therapist will be reserved by law for those DCPs who become registered; DCPs will be able to practise dentistry to the extent taught during their training; DCPs will be able to carry out the business of dentistry; All DCPs will be responsible to the GDC for practising within the limits of their competence; Clinical dental technicians will be allowed to see edentulous patients without prior review by a dentist, for the purpose of supplying and maintaining complete dentures; Other patients should have a full mouth assessment by a dentist, after which they should receive a treatment plan (in outline or in detail) which will include recall intervals (which might be to a DCP) or the delegation of setting of recalls to a DCP, a date for a full mouth re-assessment and a referral if required.",u,0,0,1,0
98,"I''m not sure and nobody''s telling, but Rat runs Ray off to a local dentist who freezes his face (there''s an improvement) and digs the bits out free of charge whilst thinking "" These Indian bikes must be fast look how his beard has slipped "" Meanwhile Bill and Lorraine''s whole family turn up complete with that really rather nice twin headlight Panther and the English contingent now hold one end of the field for king and country as more folks and bikes arrived and the rest of us lazed the day away in the sun or took a quick trip into the nearby village, For some strange reason all of",u,0,0,1,0
99,"Overall, the majority of parents (176 / 90%) indicated they would take their child to the dentist if they experienced toothache, and 85 (44%) would give painkillers.",u,0,0,1,0
100,"The Calman report on cancer care emphasised the need to focus treatment and management regimens on both longevity and quality of life . Reference Cancer treatment centres have a head and neck cancer team that usually consists of a radiation oncologist, a head and neck surgeon, a hospital dentist and a medical oncologist who evaluate the patient and recommend the most appropriate treatment plan.",u,0,0,1,0
101,Please do not ignore dental pain as it is always a warning sign and even if it settles down it is very important that you see a dentist.,u,0,0,1,0
102,See dentist.,u,0,0,1,0
103,"One of the services is the pick-up service, where the society provides a transport service for individuals who find it difficult if not impossible to use the usual provision such as a taxi or a public service bus due to a disability etc. The Red Cross provide a service on Anglesey by using volunteers in their own cars to transport users to visit the doctor, dentist, to go shopping, to visit weekly or monthly clubs etc. This makes necessary journeys and trips possible and makes life more enjoyable to numerous individuals who would otherwise be housebound without the service.",u,0,0,1,0
104,"But remember, PBC is not infectious so there is no danger to the dentist, other healthcare professionals or your family.",u,0,0,1,0
105,"For more information on the new dental contract click here . If you want to find a dentist near you, go to www.nhs.uk/England/Dentists and search for your nearest dentist.",u,0,0,1,0
106,The dentist should never have gone ahead with the surgery because there was some infection still in Sarah''s mouth.,u,0,0,1,0
107,"Dental Nurse - Assigned to 1 Dentist, duties will predominantly be chair-side, assisting the Dentist during surgery, sterilisation of equipment, and keeping the surgery clean, although some reception duties will also be required from time to time.",u,0,0,1,0
108,"Acting in the patient''s best interests prevented disciplinary action by the school against the boy and, coincidentally, the possibility of a professional misconduct case being brought against the dentist for a breach of professional confidentiality.",u,0,0,1,0
109,''I was the kind of guy who could go to the dentist without Novocaine.,u,0,0,1,0
110,Be sure to tell the dentist that this is something that bothers you.,u,0,0,1,0
111,Make sure your equine dentist is properly qualified and does a thorough job. 4.,u,0,0,1,0
112,My dentist feels that the fruit acids may have something to do with it as this is the only factor that is different between him and his siblings.,u,0,0,1,0
113,This cleaning stage is very important for the overall success of root canal therapy as it aims to prevent another infection. 2 Filling the root canal(s) Your dentist needs to fill the space in your canal(s) that is created by cleaning out the pulp.,u,0,0,1,0
114,"Hes Cosmetic delaware dentist followed the Sorbold, cosmetic delaware dentist wilmington at the Patriarchs Sorbold after the child, Ive told Dhracian I the cold hands resting carnival would She crooned anyone, even or cosmetic delaware dentist davenport not.",u,0,0,1,0
115,"It is essential the dentist is prepared to spend time with the child to build up a rapport, to explain about the room, tools, how the chair works, what he is going to do and most importantly, to have some fun.",u,0,0,1,0
116,Go back to your dentist if you still feel any pain or swelling after a few days.,u,0,0,1,0
117,"Miniproject perspective: Emotional intelligence and stress-coping in dental undergraduates Dr Allan Pau, Clinical Lecturer, Barts and The London, Queen Mary''s School of Medicine and Dentistry Training to be a dentist can be hard work!",m,0,1,0,0
118,"When she wins $5,000 her ex-boyfriend demands a share; on being rebuffed, he tries to expose the dentist.",u,0,0,1,0
119,"These stages apply whether the complaint is about a hospital doctor or nurse, a GP, a dentist, an optician, an NHS pharmacist or a member of the ambulance service.",u,0,0,1,0
120,The account of the complaint provided by Mr M was that he attended the dental practice in November 1996 and was treated by the general dental practitioner (the dentist).,u,0,0,1,0
121,"Since compliance with the General Dental Council''s recommendations is compulsory to enable a dentist to continue practicing, the fee should be an allowable business expense.",u,0,0,1,0
122,Attending dentist at to recognize oral of membership with.,u,0,0,1,0
123,"""Oh"", says the dentist, ""You have a little hole in that wisdom tooth, we''ll have that our, you don''t really need it.",u,0,0,1,0
124,"Children in some parts of the country have twice the level of dental decay as elsewhere, and two million people are without an NHS dentist.",u,0,0,1,0
125,"Despite this pressure, he still worked his dentist effect on the room, every mouth wide open and sighing ''Aaahhhh'' in disbelief throughout.",m,0,1,0,0
126,A powerful vision that is constantly reinforced by the dentist contributes greatly to the development of a high-powered workforce.,u,0,0,1,0
127,Therefore it is important to make regular visits to your dentist.,u,0,0,1,0
128,"Despite this, most people still feel a little nervous at the thought of going to the dentist.",u,0,0,1,0
129,Regular visits to the dentist will minimise the damage to teeth due to decay and will allow the dentist to carry out any other necessary treatments.,u,0,0,1,0
130,"Charley Boorman (more recently in The Bunker , written by Clive Dawson ) is Mr Thurlow, a young chap with a broken tooth, indignant that his regular dentist is on holiday and he will have to see a locum.",u,0,0,1,0
131,To oblige a dentist to retain a patient for a longer period than his doctor colleague (provided the dentist complies with the Regulations) implies the application of a double standard.,u,0,0,1,0
132,The hospital dentist did a biopsy of her tongue.,u,0,0,1,0
133,"The famous ""Dentist Chair"" celebration routine then followed.",u,0,0,1,0
134,Miriam Margolys was more evident as the big boned nurse to Steve Martin''s dentist.,m,0,1,0,0
135,Usually your dentist will be able to advise you on simple treatments to help relieve your symptoms. 5) When should you first start to clean a child''s teeth? as soon as a baby''s very first teeth appear once a child is about two years old and is completely on solid foods at about five years old once children are old enough to brush their own teeth only after their milk teeth have gone and their adult teeth have come through The right answer is A.,u,0,0,1,0
136,The high dentist:population ratio can result in less availability of appropriate dental care. 2.,u,0,0,1,0
137,Keep this up for at least a week or for as long as your dentist tells you.,u,0,0,1,0
138,The first dentist records otherwise.,u,0,0,1,0
139,"Finding Nemo follows the touching story of two fish - the overly cautious Marlin, and his curious son, Nemo - who become separated in the Great Barrier Reef, after the latter is plucked from the sea by a passing diver and taken to a fish tank at a Sidney dentist.",u,0,0,1,0
140,The initial examination and treatment plan is by a registered dentist and is free of charge.,u,0,0,1,0
141,"So to keep your teeth white as snow, your gums really healthy, and your breath really fresh: see your dentist regularly and brush with SR -- the tingling fresh toothpaste for teeth and gums.",u,0,0,1,0
142,Therefore it is important to follow a thorough oral care routine at home and to visit your dentist at least once a year.,u,0,0,1,0
143,"People to Notify Generally, remember to inform the following of your change of address:- Your tax office/accountant Your employer Your doctor and dentist Your bank/credit agencies/credit card companies The milkman/paper shop/window cleaner Your book club/catalogue company Your relatives and friends If you are in doubt about any of the above matters, please do not hesitate to contact us.",u,0,0,1,0
144,"Reimbursement of initial check-up costs Where a dentist charges you for an initial check-up in order to assess your dental fitness prior to joining Denplan Care or Essentials, this cost will be refunded by Denplan.",u,0,0,1,0
145,""" Recently a very experienced dentist who was watching small children shift the tongue to its natural nose breathing position by singing said ""We have to come to accept that the mandible is undergoing a change in function.",u,0,0,1,0
146,"If you do not go to the dentist, you may not know that you have these diseases until it''s too late.",u,0,0,1,0
147,The Dentist is happy and encouraging and is looking for a Nurse who wants to make each patient feel comfortable and reassured when they come for treatment.,u,0,0,1,0
148,"The Fund pays the salary of a dentist and a nurse/driver, the maintenance and running costs of the van and its equipment, and for all medicines.",u,0,0,1,0
149,We will continue to advertise our vacancies for the salaried dentist posts that we have been given permission to create in Thurso.,u,0,0,1,0
150,"He asserts: Patients have died in emergency departments while in corridors when there is no room for them; Staff are forced to ask patients in severe pain to sit on the floor of corridors when there are no chairs; The reality of ""third world"" emergency departments where patients regularly wait 90 hours on hard trolleys for a bed; Feelings of utter inadequacy that he and other staff are unable to help patients who come to A&E -- many of whom have dental problems but are unable to find a dentist; Nursing staff are so busy they cannot meet even the basic needs of their patients.",u,0,0,1,0
151,"Not surprising then this patient probably will have a horror story to tell at a later stage, and the dentist will get the blame.",u,0,0,1,0
152,Dentist at 3300.,u,0,0,1,0
153,"You will need to register with a local dentist, which you can find here: www.nhsdirect.nhs.uk/localisation or telephone the local health authority on 01273 485300 Alternatively students can register with the University of Sussex dentist, in the Health Centre on the Sussex campus at Falmer, 01273 602809.",u,0,0,1,0
154,""" Dr Stoopler also urged people with epilepsy to visit their dentist frequently, as the side effects of some anti-epileptic drugs include dry mouth or overgrown or bleeding gums.",u,0,0,1,0
155,"There''s a dentist in Lyon, a couple of solicitors, a Church of England priest.",u,0,0,1,0
156,"Most strange and ironic, when I was young I was scared to go to the dentist.",u,0,0,1,0
157,"It''s perfectly reasonable to expect her to adapt to your priorities sometimes: to wait quietly while you see the dentist or try on a pair of shoes, and to let you have an uninterrupted phone conversation.",u,0,0,1,0
158,"Where these concerns relate to a doctor or dentist, the Ombudsman may consider that it would be useful for the NCAA to offer advice to the employer/contracting body and the practitioner.",u,0,0,1,0
159,Back to top Should the dentist wear gloves?,u,0,0,1,0
160,I know of one dentist on the outskirts of Sidari.,u,0,0,1,0
161,The dentist said if he had any concerns he would have refered me immediately.... but I still niggle.,m,0,1,0,0
162,"It can be given as toothpaste, tablets, drops, mouthwash, gel or in the water (you may need to ask your dentist if the water in your area is fluoridated.) As the adult teeth are already forming long before eruption, some dentists may recommend fluoride drops from as early as 6 months of age.",u,0,0,1,0
163,Your doctor or dentist will not be able to give you a refund directly.,u,0,0,1,0
164,The end result was the dentist could not proceed as it was dangerous for both me and the baby and she said she had two patients to consider when doing the treatment (the baby''s well-being is obviously just as important).,f,1,0,0,0
165,"Clinical oral examinations carried out bedside by a specialist dentist (PP) using a dental mirror, tweezers, and an otological light source.",u,0,0,1,0
166,Supplementary prescribing has been defined as: ''A voluntary prescribing partnership between an independent prescriber (a doctor or dentist) and a supplementary prescriber to implement an agreed patient specific clinical management plan with the patients agreement''.,u,0,0,1,0
167,Supplementary prescribing has been defined as: ''A voluntary prescribing partnership between an independent prescriber (a doctor or dentist) and a supplementary prescriber to implement an agreed patient specific clinical management plan with the patients agreement''.,u,0,0,1,0
168,If you are a dentist and want more information about Denplan visit,u,0,0,1,0
169,I called a private dentist who wanted £65 initial consultation; cost of x rays and £300 to do a root canal.,u,0,0,1,0
170,Your dentist may refer you to a Specialist in Oral Medicine if you have experienced persistent mouth ulcers or have developed a lump or white or coloured patch within your mouth.,u,0,0,1,0
171,A dentist is trained and in the best position to examine for it.,u,0,0,1,0
172,"The nearest hospital was at Whitby, the nearest doctor in Chester, and the nearest dentist in Hoole.",u,0,0,1,0
173,"However, they are not always suitable, ask your dentist if they will work in your case.",u,0,0,1,0
