Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
31,"The National Project Marking Schedule, not normally until at least 5 weeks following date of submission National Project Marking Schedule Unit GP Registrars'' results of the Simulated patient Surgery and the National Project Marking Schedule will be communicated both to the GP Registrar and to the host Deanery office simultaneously.",u,0,0,1,0
32,"If such problems occur once surgery has started, the safety of the patient may be severely compromised.",u,0,0,1,0
33,"the following criteria detainable under The Mental Health Act (1983) assessing service can offer treatments for the clinical condition being presented assessing service believes there is evidence that patient can be engaged in such treatments patient presents risks which require management in conditions of medium security â€"" can be managed by the range of physical and relational security systems available at the assessing service considering issues such as the physical layout of buildings in the assessing service, current in-patient groupâ€TMs risks and vulnerabilities, and management strategies currently available within the assessing service patient would be appropriately placed in the assessing serviceâ€TMs adolescent setting, considering issues such as the current age/ethnicity/gender mix, vulnerability of and risks presented by patient in the adolescent environment as currently present in the unit, and the proximity/distance from the patientâ€TMs home area and family contacts.",u,0,0,1,0
34,Ideally it should be possible to respond to an urgent one-off request from another country for a patient who needs emergency treatment.,u,0,0,1,0
35,"The condition of no patient in the 500 worsened following therapy, and 18 patients suffering from malignant disease all obtained beneficial symptomatic relief.",u,0,0,1,0
36,Also the patient was too far from the off switch to reach it and is not in any fit shape to reach across and turn the machine off.,u,0,0,1,0
37,"For example, a blood sample from a patient thought to have multiple sclerosis could be profiled using the array to help identify whether the person is likely to progress to full-blown disease and whether the individual would benefit from therapy.",u,0,0,1,0
38,"The requirement of the CCI to ''design patient pathways for ""Top 10"" specialities by volume, based on SIGN methodology'' could currently tap into the many available e-guidelines and PBRs available through SCI Gateway already but where there were gaps in these specialties, then there may be the need for a group to be commissioned to produce these specialty PBRs/guidelines.",u,0,0,1,0
39,"Patients with end-stage COPD have a poor prognosis (Addington-Hall & Higginson, 2002) and the main difficulty for health professionals is determining when the patient has reached the terminal phase of their illness.",u,0,0,1,0
40,"Having said this, there are still many environmental properties which can be rather easily varied and even randomly assigned, such as types of art on the wall, room colour, whether or not the patient can control their room lighting, or whether the ceiling is sound reflecting or sound absorbing. back to top Burton: I''d like to turn to you Richard.",u,0,0,1,0
41,"The nurse met with the patient, measured the INR with on-site equipment, and used the computer program (Anticoagulation Management Support System) to direct dosing decisions.",u,0,0,1,0
42,"Results - During the prophylactic 6 months period of the study, 23 patients had 50 episodes of symptomatic vaginitis (mean 2.2 episodes per patient), versus 86 episodes (mean 3.7 episodes/patient) during the empiric self-treatment 6 months period (P = 0.05).",f,1,0,0,0
43,In other words the patient may have to be prescribed a longer course of antibiotic treatment than would normally be given.,u,0,0,1,0
44,"The wrong lesson is that the NHS cannot cope with the financial turbulence that will accompany the government''s sensible, if belated, policy of turning it into a quasi-market in which taxpayers'' money follows the patient.",u,0,0,1,0
45,"It is general practice that the patient attends their outpatient appointment first, then are referred for an X-ray if required.",u,0,0,1,0
46,"Oxygen is administered, if the patient is breathless or in shock.",u,0,0,1,0
47,"Although this can look rather strange, it is actually quite comfortable for the patient compared with having a tube in their mouth.",u,0,0,1,0
48,"They assessed the asthma patient by: taking a detailed clinical history performing diagnostic tests, such as a reversibility test planning potential treatment with the patient, taking into account current asthma guidelines.",u,0,0,1,0
49,This interesting little paper poses an important question for patient and practitioner - when is a cure not a cure?,u,0,0,1,0
50,"The patient is asked by the healer to put himself in a receptive mental attitude, which means that he is to exercise his volition for the purpose of removing the barrier of his own objective personality and thus affording an entrance to the mental power of the healer.",m,0,1,0,0
51,"Further information, like explaining the community care structure to the patient and how they fit into it can help to put them at their ease, making them feel that they are a part of an inclusive process rather than a passive bystander with no control over events.",u,0,0,1,0
52,"All models focus on the patient as consumer and the increased speed with which the patient receives a finished clinical intervention, from the time of diagnosis until discharge.",u,0,0,1,0
53,"If an FOB test returns a positive result, the patient should go to the GP for further investigation.",u,0,0,1,0
54,"These involve catheterization of the bladder, because of the unpleasantness of this investigation (for the patient) these researchers have looked at a novel, non-invasive means of measuring bladder pressure during voiding.",u,0,0,1,0
55,"Recognition and management of life threatening conditions, full assessment of the patient, including the results and observations, formulation of a management plan and communication with the people necessary to implement the plan are all taught.",u,0,0,1,0
56,Another patient came to me with a severe headache that had been with him continuously for over 10 years.,m,0,1,0,0
57,"More broadly, we need to improve the whole experience of being a patient.",u,0,0,1,0
58,"Needless to say, it was always the barber''s fault if the patient died, and always the doctors achievement if he survived (Drucker, 1954).",u,0,0,1,0
59,"Information packs about the patient accompany the patient when admitted to hospital, and comprise key personal, communication, and medical information.",u,0,0,1,0
60,"Conclusions: Behcet''s Disease patient sera contain autoantibodies to cellular proteins, and one of the candidate autoantigens was kinectin as unraveled by gene library screening.",u,0,0,1,0
61,Realizing the state she was in she sought help as a patient in a psychiatric hospital.,f,1,0,0,0
62,"On admission the patient will be introduced to a qualified nurse, support staff and other patients.",u,0,0,1,0
63,"On Bearing Unbearable States of Mind provides clear guidance on how the analyst can encourage the patient to communicate their often intolerably painful states of mind and how to interpret these states, using them as a basis for insight and psychic change in the patient.",u,0,0,1,0
64,Certain patients are given the phone number of the consultant''s answering service and he will get back to the patient within 24h.,u,0,0,1,0
65,"Another patient who asked a nurse for help was told: ""No - not helping you.",u,0,0,1,0
66,"A legal interpretation of the NHS regulations makes it quite clear that a GP in contract with the NHS who cannot, for what- ever reason, provide a particular service is under an obligation to refer the patient to someone who he or she believes will provide that service.",u,0,0,1,0
67,I have inadvertently included personal patient and/or staff information in my report.,u,0,0,1,0
68,"""Our own assessment is that this case poses a very low public health risk as the patient was picked up and isolated very early.",u,0,0,1,0
69,"If necessary, a patient might be taken back to the hospital, in the car or by plane, depending on the distance, but this would often entail a week-long stay in town before transport would be available to take them home again.",u,0,0,1,0
70,In order to be fully informed about whether a treatment is appropriate for a patient the tribunal needs to be know whether the treatment is likely to be successful.,u,0,0,1,0
71,"Once I saw Dr. Kaiser as a patient, he also helped me to improve my diet and started me on acidophilus, digestive enzymes, and some hormonal support.",u,0,0,1,0
72,This is usually decided by who regularly does ward rounds and the junior staff who are looking after the patient.,u,0,0,1,0
73,"If the patient has a long wait to see a disease orientated doctor who fails to address their agenda, appears to contradict what they have previously been told, treats them abruptly, orders inappropriate tests and implies that they are exaggerating, this will make the patient more distressed and their symptoms will get worse. f) Investigation has been dealt with already.",u,0,0,1,0
74,"Visiting the hospital in March of 1985, she infected the kitchens with Anthrax, killing every patient, nurse, doctor, orderly and visitor in the place.",u,0,0,1,0
75,"In order to increase the effectiveness of healthcare provision and to stop the unfairness of ''postcode prescribing'' there should be greater use of public service networks in clinical specialisms, such as cancer, coronary care etc. This would both provide economies of scale and allow better service delivery to the individual patient - wherever in Scotland they live. top Joint Future UNISON recognises the need for the various agencies of care to be more co-ordinated in the delivery of their services.",u,0,0,1,0
76,Declaration of local connection - mental health patient (PDF 18kb) This form is designed to be completed by a person who is under Mental Health Care in order for them to be able to be placed onto the electoral register.,u,0,0,1,0
77,Of course a patient could still use the traditional route through a GP or casualty and get exactly the same service.,u,0,0,1,0
78,Data were taken from ADP files recorded by patient and visit.,u,0,0,1,0
79,"Facilitator background Paul is currently seconded to the Department of Health where he is working on the implementation of Standards for Better Health, their alignment to the wider public sector reform agenda and the creation of a patient led NHS.",u,0,0,1,0
80,An important safety feature of all volatile agents is that most of what goes into the patient via the lungs should come out the same way.,u,0,0,1,0
81,"Obviously a lot of his work was done in the background in the early days of the development, doing the layout, placing the images etc, before I really got involved in adding the pricing/sizing information etc. However he has been VERY patient and helpful as I have had all of my wishes for changes to text, layout etc done with not a single complaint (and there were quite a few changes!) All changes were done literally within minutes of my asking and even items that people would probably call bothersome or insignificant that I wanted changed or added were done with efficiency and no fuss whatsoever.",d,0,0,0,1
82,"A variety of other therapies may be used to help give the patient a more constructive way of expressing her emotions than by damaging her own body, and again many patients have found these helpful.",u,0,0,1,0
83,Herbal medicine consultations treat the patient not the illness.,u,0,0,1,0
84,"At the other extreme is the patient whose mouth burns with pain, but looks normal.",u,0,0,1,0
85,"""Patient did not attend"" becomes ""patient did not show"", drug names in the British National Formulary have given way to those used across the pond, and it is only a matter of time before all patients get sick, rather than falling ill.",u,0,0,1,0
86,"Similarly those working in the Department of Health, the National Assembly for Wales health teams, the health care industries or in groups or organisations supporting patient or industry groups, for example lobbying organisations, will be excluded.",u,0,0,1,0
87,"Her responsibility would be to evaluate the obese patient, decide on a target weigh, plan a diet and exercise regime and book regular visits.",u,0,0,1,0
88,"For acute medical admissions, there were 12 versus 16 tests per patient using the care pathway.",u,0,0,1,0
89,"Once assessment has indicated referral to Bioengineering care, a technical assessment along with cast and measures is carried out the same day (unless the patient is unable to wait).",u,0,0,1,0
90,The patient is able to return home and resume normal everyday activities.,u,0,0,1,0
91,"The patient responded with remission, and prolongation of pregnancy was achieved. 20 UI - 21370515 AU - Chakrabarti S; Handa SK; Bryon RJ; Griffiths MJ; Milligan DW TI - Will mixed chimerism cure autoimmune diseases after a nonmyeloablative stem cell transplant?",f,1,0,0,0
92,The multiple patient questionnaire is for the audit of a consecutive series of incontinent patients in the facility.,u,0,0,1,0
93,"The anaesthetic method used, the expected duration of surgery, the possible interaction with other drugs that are administered before or during anaesthesia and the condition of the patient should be taken into account when determining the dose.",u,0,0,1,0
94,Remember - Every patient has the right to be registered with a GP.,u,0,0,1,0
95,The circumstances leading up to this mis-transfusion included placing the case notes on an empty bed in anticipation of the patient''s arrival and asking the patient to confirm identification details with a yes/no answer rather than requesting the patient to recite name and date of birth.,u,0,0,1,0
96,""" Also reported in BoS is that a patient, apparently wanted in connection with two stabbings, was admitted to Bedford Hospital without a police guard.",u,0,0,1,0
97,"Sherri January 26, 2005 Dear David, I received nice email from an older transplant patient here in Texas.",u,0,0,1,0
98,One patient with bilateral Rb had three tumor clones (two in one eye and one in the other) with chromosome abnormalities unrelated in origin.,u,0,0,1,0
99,Hepatitis D Hepatitis D can be considered as a complication of hepatitis B infection since the virus can only replicate when the patient is also infected with hepatitis B.,u,0,0,1,0
100,"The doctor may use medical jargon , that is not understood by the patient.",u,0,0,1,0
101,"price of tokenism like this - you raise false expectations and then piss off to the next bit of game-playing without a thought for those who might have believed you were going to something for them, only for them to find that when push comes to shove, you''ve done nothing at all and never seriously intended to anyway. 2 Seditious Utterances Lies, Damn Lies, and Government Cost Projections Wednesday May 31st 2006, 3:00 pm Filed under: ID Cards/NIR Not unsurprisingly, the news that the NHS''s new electronic patient record system is running more than two years late and looks likely to cost more than three times the £6.2 billion cost that was touted at the time that the project was given the go ahead - or was that £2.3 billion and ten times the cost as the Register noted here - has drawn a fair bit of comment and criticism.",d,0,0,0,1
102,"By the end of the programme, in their roles as supplementary prescribers, pharmacists will be able to: Develop an effective relationship with the Independent Prescriber, patient and wider care team Demonstrate their ability to communicate and consult effectively with patients and carers Demonstrate their ability to conduct a relevant physical examination of patients with those conditions for which they may prescribe Demonstrate the ability to monitor response to therapy and modify treatment or refer the patient as appropriate Demonstrate how to assess patients'' needs for medicines, taking account of their wishes and values in prescribing decisions Prescribe safely, appropriately, clinically and cost effectively Identify sources of information, advice and decision support and explain how they will use them in prescribing practice taking",u,0,0,1,0
103,Only one patient developed severe ovarian hyperstimulation syndrome (OHSS).,f,1,0,0,0
104,"""If the data are not adequate, there is a risk to the patient who will be exposed to the drug in the future.",u,0,0,1,0
105,"A patient with fewer than 3 of the following 8 characteristics, however, is unlikely to develop ANV, and screening following the first chemotherapy infusion could identify those patients at increased risk:[11] <TABLE BORDER=1> <TR> <TD> <pre> Table 1: Variables found to correlate with a higher incidence of ANV.",u,0,0,1,0
106,"Norway, for example, has a stringent approach to the confidentiality of aggregated patient data, with considerable implications for the delivery of healthcare. 1 In Germany there has been another approach aimed, wherever possible, at securing the written consent of the patient.",u,0,0,1,0
107,"Six of ten patients instantly felt their paralyzed phantom limbs moving, and a few were able to shift their phantom limbs out of painfully awkward positions (12) . One patient even managed to correct his body image, and his phantom limb eventually shrank away to nothing (12) . While persuasive, the aforementioned experimental conclusions are well critiqued by Ronald Melzack who argues against looking to the somatosensory cortex or thalamus as the only cause of phantom pain in his April 1992 Scientific American article.",u,0,0,1,0
108,A multiple user card reader can also be added to enable each monitor to be used by more than one patient.,u,0,0,1,0
109,"Leips tried to run himself out as well but just made it and the biggest partnership of the match (a whole 30) ensued before Leips was torpedoed. 9 runs later Happy Boy''s patient, match-winning innings of 22 ended the same way, although he at least was trying to hit the ball.",d,0,0,0,1
110,"It is only through a patient, iterative process that a community can get the park that it wants.",d,0,0,0,1
111,If there is major trauma the patient will probably be ventilated and thus narcotics can be used safely.,u,0,0,1,0
112,"Samuel Hahnemann, who derived his remedies mainly from herbs and also mineral and animal products. * The basic principle of homoeopathy has been known since the time of the ancient Greeks: treating disease with substances that produce in a healthy person symptoms similar to those displayed by the ill person. * Current medical opinion is that symptoms are caused by disease; in contrast, homoeopathy sees the symptoms as a positive sign of the body reacting against the disease, and seeks to stimulate rather than suppress this reaction. * Homoeopathic remedies assist the patient to regain health by stimulating the body''s natural healing forces.",u,0,0,1,0
113,Many DMARDs interact with a wide range of commonly prescribed drugs and the GP has an important role in protecting the rheumatic patient from potentially hazardous drug interactions.,u,0,0,1,0
114,"There is also a major need to educate the patient, and their carer (including carers provided by social services etc.) on how and why spasticity occurs, and what can be done to help minimise its effect.",u,0,0,1,0
115,"Penélope Cruz is convincing enough as mental patient Chloe but like Berry, she has to struggle with the appalling dialogue.",f,1,0,0,0
116,It means giving back 50% of the responsibility to the patient the other 50% to be shouldered by the specialist.,u,0,0,1,0
117,The first level nurse or carer administering medication must remain with the patient/client until the medication is consumed. 9.,u,0,0,1,0
118,"In these cases a decision to withhold or withdraw artificial nutrition or hydration may be made only where certain conditions have been met : ""... as well as consulting the health care team and those close to the patient, you must seek a second or expert opinion from a senior clinician (who might be from another discipline such as nursing) who has experience of the patient''s condition and who is not already directly involved in the patient''s care.",u,0,0,1,0
119,"This suggests that the right of recourse to a court should not be dependent upon the patient''s taking the initiative to apply (Gostin 1982, p 792) and that periodic review of detention is required under Article 5(4).",u,0,0,1,0
120,"Patient, Benfleet, Essex.",d,0,0,0,1
121,"They were asked about in-patient, outpatient, day patient and casualty services.",u,0,0,1,0
122,"Dr Mataka, Dr de la O Cerna and scrub nurse Rodger Aluli in the OR Dr de la O Cerna feels very strongly that his particular SICS technique coupled with a topical anaesthetic is a very efficient method of treating cataract and one that greatly benefits both the hospital and the patient.",u,0,0,1,0
123,"This type of drug treatment not only offers benefits to the individual patient, but has the advantage of lowering rates of new infection generally.",u,0,0,1,0
124,"The leaflet may include information on the illness in general and on lifestyle changes, which the patient can adopt to reduce the need for medication.",u,0,0,1,0
125,"A day later, Moira Brady, another Air Products'' patient, also died, according to the Daily Telegraph.",f,1,0,0,0
126,Keep the facemask in place but do not ventilate the patient manually as some of the oxygen may enter the stomach increasing the intragastric pressure.,u,0,0,1,0
127,An application consists of a letter to Macmillan which must include the details of the patient and their companion and the request for a grant of £275.00 per person and the costs of their travel.,u,0,0,1,0
128,"Figure 7: Sites to avoid when positioning stomas - Old scars. - Bony prominences. - The umbilicus. - Groin creases. - Pubic areas. - The waistline. - Fatty bulges or creases (lying, sitting, standing). - Underneath large breasts. - Areas affected by skin disorders. - The site of the proposed surgical incision. - A site which cannot be seen by the patient.",u,0,0,1,0
129,North West London SHA to inquire into the death of Broadmoor patient NWLSHA has agreed to set up an inquiry under Section 84 of t...,u,0,0,1,0
130,"The patient is maintained on a mixture of oxygen, nitrous oxide and halothane and relaxation continued using pancuronium.",u,0,0,1,0
131,"The data will come from both self-report questionnaires (the ""SSQ"" and ""GBI"" questionnaires, both of which we developed and validated in earlier work) and from an experimental study of spatial attention, in which we measure how good a patient is at identifying an unpredictable spoken word at an unpredictable direction, whilst it is semi-masked by a continuous background of other, irrelevant sounds.",u,0,0,1,0
132,The patient or Dan Tien: Acupuncture & Chinese Massage Clinic directly to the dreams now have.,u,0,0,1,0
133,"If regular AED treatment has been reduced or stopped by patient or doctor, this should be reinstated.",u,0,0,1,0
134,"""If a patient can easily bring their medicines with them in something that is instantly recognisable by hospital staff, it will enable clinical staff to see precisely what the patient has been taking and take this into account in deciding treatment.",u,0,0,1,0
135,It sets out all the information for optometrists and contact lens practitioners are required to complete and give to the patient at the end of the eye examination under the Sight Testing (Examination and Prescription) (No. 2) Regulations 1989.,u,0,0,1,0
136,"""The advantages that a dual release analogue insulin offers us is that we can now design therapies to fit the patient and their lifestyle instead of forcing the patient to adjust to the therapy,"" said Dr Nattrass.",u,0,0,1,0
137,"It''s Inside by Katharine Meynell and Alistair Skinner 4-29 May 2005: Cafe Gallery Projects, The Bermondsey Artists Group This exhibition explored the ethical and emotional issues of disease from the position of a patient.",u,0,0,1,0
138,"The Initiate Identity Hub becomes the enterprise master patient index – or EMPI – and will create and hold the master identity for each patient, searching, matching, linking and updating across systems dynamically, as new patient demographic data is added to or altered.",u,0,0,1,0
139,"Aims and objectives: To give the option to out of hours nursing staff to consult with medical staff, so that the patient can be part of the consultation.",u,0,0,1,0
140,The number of times that a patient needs to be seen should be based upon need.,u,0,0,1,0
141,The modules within the package include: Patient/client records database Waiting list administration Track movement between care homes in the group Staff records and training/competencies database Suppliers and consultants database Mental health section administration with automated reminders Physiotherapy referrals Patients'' benefits administration Patients'' bank account administration Automated letter production for arranging meetings/hearings The program and database can also be customised to fit your organisation''s exact needs.,u,0,0,1,0
142,"If there had been any particular problems with a patient, then the consultant would be encouraged to see the patient.",u,0,0,1,0
143,"On the other hand, if you are still pondering the benefits of a career in geriatrics feel assured you will never be out of work (ageing population, higher patient expectations), you will constantly have to demonstrate your value as the leader of a successful multidisciplinary team, and despite the ups and downs of a busy working life, is there anything more fulfilling than a grateful patient holding your hand?",u,0,0,1,0
144,"Methods: Incoming records from hospital Patient Administration Systems and other sources were first subjected to the ''Thames'' automated rules against the live Trent database (without updating taking place) to give one of three possible outcomes (creation of a new tumour for an existing patient, matching against an existing tumour, or no clear decision).",u,0,0,1,0
145,"Microbiology @ Leicester : Infection & Immunity : Immune deficiencies Updated: October 21, 2004 Search Antibody, Complement, Neutrophil, Deficiencies Aims and Objectives To understand the clinical features and management of patient''s with antibody, complement or neutrophil deficiences.",u,0,0,1,0
146,The present age of the patient is not important and patients diagnosed in the first six months of life who are now under the adult physicians would be appropriate for testing.,u,0,0,1,0
147,A doctor may have a legal obligation to inform the DVLA if he has concerns that a patient has a medical disability that could affect his driving. http://www.dvla.gov.uk Human Fertilisation and Embryology Act 1990 The Human Fertilisation and Embryology Authority maintains a register of individuals receiving fertility treatment.,m,0,1,0,0
148,"Prior to issue for transplant the suitability of the cord blood unit for the patient is assessed by a medical consultant, confirmatory testing is performed and additional testing as required by the transplant centre.",u,0,0,1,0
149,"Senior staff Services Care packages The multi-disciplinary team Therapies offered Target patient outcomes Carer and patient involvement Current research activities at the Unit Evidence base for the Service Training and Supervision Senior staff Medical: Prof. Janet Treasure, Prof. of Psychiatry at Guys Hospital, Dr. Ulrike Schmidt, Senior Lecturer in Psychiatry, Institute of Psychiatry, Dr. Peter Webster, Consultant Psychiatrist, South London and Maudsley NHS Trust; Dr Mima Simic Consultant Child and Adolescent Psychiatrist, South London and Maudsley NHS Trust.",d,0,0,0,1
150,"The patient is given the opportunity to get used to something that is similar to their fear, for example in order to overcome a fear of dentists the patient might be asked to imagine waiting with a friend, who is to have treatment, in the dentists waiting room.",u,0,0,1,0
151,"First, ask the patient about the pain intensity and believe them.",u,0,0,1,0
152,The third group were then sent these transcripts and were asked to guess whcih were PARRY''s answers and which were those of a patient.,u,0,0,1,0
153,"This requires the practitioner to have assessment skill, experience and a sufficient sense of self-worth to relinquish care of a patient to another who has appropriate specialist knowledge and skills.",u,0,0,1,0
154,Figure 3 - Outline example of a standard statement Topic & sub-topic standard statement Outcome criteria Action criteria Evaluation Pressure care: prevention of pressure sores Patient will recieve nursing care to prevent development of pressure sores Risk assessment performed on admission assess on admission and record ABC score ABC score = 23 Preventative care given as planned Alter patient''s position as appropriate patient turned two hourly Patient and relative understand and nursing care given Discuss care and purpose with patient and relatives care explained to wife on 12/5/92 Scottish WNIS hospitals are coming to believe that the ''core care plan'' (CCP) offers the prospect for achieving this form of analysis.,u,0,0,1,0
155,"According to European Guidelines for Basic Life Support: a) when the pulse is absent, the first thing to do is to go and telephone for help b) the recovery position should be adopted when patient is unconscious and breathing through a clear airway c) ventricular fibrillation is the commonest primary cause of cardiac arrest d) early defibrillation is the most important determinant of success in ventricular fibrillation e) the peripheral venous route is preferred because CPR can continue and cannulation is rapid 24.",u,0,0,1,0
156,"(This page could take 20 seconds or more to load if you don''t have broadband, so please be patient) Song-by-email Simply select the song and the files you''re after, and they will be automatically sent as attachments to your email address.",d,0,0,0,1
157,''Long term service agreements provide the key for unlocking the potential within health care to provide a patient centred service''.,u,0,0,1,0
158,"There is, therefore, a tendency to measure the more easily measured medically orientated functions rather than the more patient relevant ''disability/activity'' and ''handicap/ participation'' form of measurement.",u,0,0,1,0
159,From reception each patient is directed to one of the staffed kiosks for sub-reception.,u,0,0,1,0
160,"Stay dry with Seal-Tight A new device, recently approved on all UK drug tariffs for issue on FP10/GP10 by both nurses and GPs will be of very significant and direct benefit to virtually every patient with a chronic leg wound.",u,0,0,1,0
161,The Scheme itself is dynamic and changes to suit the need of the individual patient ;for example some patients stay on the scheme for more than 2 weeks and some patients may have other chronic lung disease.,u,0,0,1,0
162,"The sealed envelope could be broken with the authority of the patient hence the only situation where there could be a problem is where he patient is unconcious, that would be an emergency lifee or death situation anyway.",u,0,0,1,0
163,"As interesting as the aetiology and pathogenesis of disease may be, how able are we to answer questions about how soon patients can return to work after an MI or how long a patient with stage IV heart failure has to live?",u,0,0,1,0
164,Significant events in childhood/adolescence/adulthood: Patient was physically and verbally abused as a child by father.,u,0,0,1,0
165,The discharge date should be arranged so that the community nurse can visit the patient at home within a couple of hours of being discharged to settle the patient and alleviate and anxieties that the patient or carer might have.,u,0,0,1,0
166,"Positive kids: a growing problem photo: digitalvision/posed by models The authors comment that ""post HAART [combination therapy], HIV care has become more medicalised, and clinicians now manage the virus rather than the patient.",u,0,0,1,0
167,More similar to patient comes in.,u,0,0,1,0
168,The experimental models will in over 99% of cases be very mild with symptoms considerably less severe than the pruritus experienced by the general animal patient population.,u,0,0,1,0
169,"We are a mix of MTO4 and MTO3*** covering the usual range of chronic, acute and home haemo as well as staff and patient training.",u,0,0,1,0
170,How do you deal with the patient in that circumstance during a consultation?,u,0,0,1,0
171,The patient should also be medically reviewed where the current dosage of Seretide has failed to give adequate control of asthma.,u,0,0,1,0
172,"Those who are willing to carry out euthanasia therefore may have a larger number of cases of this kind referred to them than is conducive to optimal patient centred care. f) Parliamentary authority with regard to medical professionalism More generally, the medical profession may seriously question whether Parliament has the moral authority to declare in clause 10 (3) of the Bill that ''A physician to whom subsection (1) applies... shall be deemed not to be in breach of any professional oath or affirmation''.",u,0,0,1,0
173,"During normal working hours, if a patient is registered they should contact their own dentist.",u,0,0,1,0
