Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
23,| Sir | William Henry | 1835-1907 | Knight | physician Browning | Robert | 1812-1889 | poet Edward VII | 1841-1910 | King of Great Britain and Ireland Hardy | Thomas | 1840-1928 | poet and novelist Lister | Joseph | 1827-1912 | 1st Baron Lister | surgeon x Lister | 1st Baron Merrick | Joseph Carey | 1862-1890 | called ''The Elephant Man'' Smith | Sir | Thomas | 1833-1909 | Knight | 1st Baron Treves | Anne Elizabeth | wife of Sir Frederick Treves Treves | Sir | Frederick | 1853-1923 | 1st Baronet | surgeon Treves | William | b.,u,0,0,1,0
24,They should be seen in a professional orthopaedic department led by a well qualified consultant orthopaedic surgeon with long term responsibility for his or her patients.,u,0,0,1,0
25,[the consultant surgeon] disregarded [the first SHO''s] advice about the need for a gastroscopy and this must be considered an error of judgment.,u,0,0,1,0
26,"Ensure that accurate information is given to the veterinary surgeon in order that the correct dosage can be calculated for the birds concerned, and ensure that clear instructions for dosage and administration are obtained and passed on where necessary to the staff responsible. d.",d,0,0,0,1
27,He managed to get me referred to an orthopaedic surgeon but no-one had any idea what was causing the pain.,u,0,0,1,0
28,"The most amazing thing was the absolute humility of her surgeon, who crept into the ward and asked us if we were sure we were happy with what he had done?",m,0,1,0,0
29,"I have talked to my surgeon about possible difficulties linked to only having one adrenal gland and I hope to get a chance to talk to him again when I go for my yearly check up next Tuesday, but he can only give me the whole medical jargon speel.",m,0,1,0,0
30,"This enables efficient use of expensive complex equipment and allows the patient to be seen by a veterinary surgeon with particular interest, experience and expertise in that type of case.",d,0,0,0,1
31,"After being videoed showing minimal signs of disability, she attended a surgeon using a stick and claimed over £400,000 in her schedule on the strength of that medical report.",u,0,0,1,0
32,"One of the medical advisers attended interviews with the Ombudsman''s investigator and the consultant orthopaedic surgeon, and the A&E consultant at the hospital.",u,0,0,1,0
33,"The Regional Flexible Training Adviser and Associate Dean is Mr Lamont, a paediatric surgeon.",m,0,1,0,0
34,"On the 28th ult., at Thornton, Mr John MAW, veterinary surgeon.",d,0,0,0,1
35,Which skills/attributes are required to become a surgeon in your specialty?,u,0,0,1,0
36,"What he got was Dr Rachel Casey, Deputy Director of the University''s Anthro-zoology Institute (AzI), qualified veterinary surgeon, and now the holder of the UK''s first-ever lectureship in feline behaviour and welfare.",d,0,0,0,1
37,"At interview the consultant noted that vascular surgery was not usually available at the hospital at the time of Mrs B''s operation; it was therefore fortunate that the surgeon had a particular interest in vascular surgery, and was to hand.",u,0,0,1,0
38,"He is a dedicated forward-looking surgeon, teacher and researcher, and someone fully deserving of this honour.",m,0,1,0,0
39,''Dr S'' is a surgeon who had a life-long phobia of cats and he was generally able to avoid contact with them.,m,0,1,0,0
40,"We should be contacting these people to say: ''Look, we''re having a rally - you may be a surgeon or an office cleaner, but come along and speak''.",u,0,0,1,0
41,"You may be referred to a urologist, a surgeon who specialises in conditions affecting the urinary organs (such as the bladder and kidneys) and their surroundings.",u,0,0,1,0
42,"Himself a medical doctor, Pichot also wrote the first biography of the surgeon Charles Bell and Bell was a key figure in this transmission of Scottish ideas to France.",m,0,1,0,0
43,"Treatment is given to relieve, alleviate or control the symptoms rather than cure the Medical Condition . CLAIM - A claim for Benefits arising from a single Medical Condition . COSMETIC TREATMENT - A treatment undertaken solely to change appearance and not undertaken to cure or alleviate a Medical Condition . CONSULTANT -A medically qualified person who has been given accreditation as a specialist in the treatment for which you have been referred and who: * is (or was) a consultant or surgeon in a NHS Hospital ; and/ or * holds a certificate of specialist training issued by the General Medical Council or General Optical Council DENTIST - A dental practitioner or orthodontist in general practice who is registered with the General Dental Council.",u,0,0,1,0
44,"""I am a student tree surgeon and when you see the leaves on the trees at this time of year it''s not normal.",d,0,0,0,1
45,"Surgeons - the consultant surgeon monitors the surgical aspects of your recovery, especially concerning the function of the new liver, wound healing and care of your drains.",u,0,0,1,0
46,"location > home > planning & building control > Conservation, landscape & trees Caring for your trees Last updated on: 26 June 2006 | Date of next review: 26 May 2007 summary Information about pruning trees, what to do if you are concerned about the safety of trees, pests and disease, and how to choose a tree surgeon. frequently asked questions Can you advise on pruning my trees?",d,0,0,0,1
47,"Mr Hodges and his veterinary surgeon had made exhaustive enquiries at the time to ascertain where the cows should be sent, but neither MAFF nor IB had been able to give advice.",d,0,0,0,1
48,"Unfortunately this was not possible, as they do not get involved in matters involving private property, even though we were prepared to pay for their services. 4) We contacted our veterinary surgeon who we had the use of his services since October 1998.",d,0,0,0,1
49,"Dr Walter Lillehei, a groundbreaking heart surgeon at Minnesota University was interested by Andreasen''s clinical discoveries.",m,0,1,0,0
50,"Advice includes researching the background and experience of your chosen surgeon, ensuring you know of any risks or possible side-effects of any treatment, and having a realistic idea of what any surgery can, or cannot achieve.",u,0,0,1,0
51,"In these studies, the anaesthesia was rated either ""excellent"" or ""good"" by the anaesthetist and the surgeon at 90% and 93% respectively.",u,0,0,1,0
52,"The surgery to reconstruct the leg immediately below my knee using various muscle and skin graft was successful but unfortunately, the surgery to reconstruct the lower part of my leg failed despite the dedicated efforts of a brilliant surgeon and his team.",m,0,1,0,0
53,Aircrew members must consult a flight surgeon before consuming Vitamin A supplements that are not organic to the foods noted above.,u,0,0,1,0
54,I know that people don''t want to hear a long winded speech from a surgeon because you have come along to listen to the super music.,u,0,0,1,0
55,"Scanning techniques, which have been refined over the last 20 years into a really effective diagnostic aid, have made X-rays largely redundant, though if an orthopaedic surgeon has any doubt about the injury, visualisation through arthroscopy will provide the ultimate proof.",u,0,0,1,0
56,Diagnosis of LEP is entirely clinical with the following criteria: · Patient should have a history of poliomyelitis · New symptoms of pain or weakness · No other clinical explanation for symptoms A referral to any of the following may help: · Orthopaedic surgeon · Rehabilitation consultant · Disability medicine consultant · Physiotherapist · Respiratory medicine consultant or specialist respiratory unit · Neurologist · Orthotist · Occupational Therapist · Chiropodist/Podiatrist · Pain clinic Based on information supplied by : British Polio Fellowship.,u,0,0,1,0
57,"You may also hear your surgeon talk about the ''omentum'', or ''omentectomy''.",u,0,0,1,0
58,"I was attended by the surgeon of the factory, Mr Holland and in about 6 weeks I recovered.",m,0,1,0,0
59,"Testimonial of Sir Wyvile Thomson, Regius Professor of Natural History at the University of Edinburgh in support of Dr. Charles'' candidature for a professorship of anatomy or surgery. 2. 1875, May 5 Testimonial of Joseph Lister in support of Dr. Charles candidature for the post of surgeon at the Belfast Royal Hospital 3. 1875, September 7 Testimonial of Joseph Lister in support of Dr. Charles candidature for the Chair of Anatomy and Physiology at Queen''s College, Cork. 4. 1875, October 5 Testimonial of Joseph Lister congratulating Dr. Charles on his appointment to the Chair at Queen''s College, Cork.",m,0,1,0,0
60,"A surgeon can then stand between the coils and operate under direct visual control, with an image superimposed over the surgical site Ian Isherwood describes interventional MR as an extension of existing minimally invasive therapy, but offering the surgeon an operating ""macroscope"" with a 3-D image of the surgical field beneath the skin.",u,0,0,1,0
61,Entered the service of the East India Company as an assistant surgeon.,u,0,0,1,0
62,"The only way to be sure is for your veterinary surgeon to take a blood sample taken from the foal to measure the blood level of antibodies (immunoglobulins, abbreviated as IgG).",d,0,0,0,1
63,The surgeon had performed a left-sided hemiglossectomy.,u,0,0,1,0
64,The Verdict In the UK IHM for lobectomy for lung cancer is not related to the frequency of the operation carried out by a surgeon An individual surgeon may not perform a high enough number of procedures in a year to use IHM to any value in meaning quality of care IHM following lobectomy for lung cancer cannot be used to measure surgical performance,u,0,0,1,0
65,"WALKER, M.A., Robert DEBENHAM, Esq., surgeon, Heath House, London, to Elizabeth MOSS, daughter of the late J.",m,0,1,0,0
66,The surgeon may also suggest an exploratory operation on your ankle (arthroscopy) to check on the state of the joint.,u,0,0,1,0
67,It is important for the surgeon to obtain ''clear margins''.,u,0,0,1,0
68,"The surgeon of the regiment doing duty there attended me, and I requested him to make my case as bad as possible.",m,0,1,0,0
69,The named veterinary surgeon or animal care and welfare officer must sign the section within the application form dealing with the fitness of the animals.,d,0,0,0,1
70,The surgeon said yes.,u,0,0,1,0
71,""" ""Because I distinctly put the question to the surgeon of the Infirmary.",u,0,0,1,0
72,"Afterwards the Captain took his injured victim to a surgeon for attention, but lockjaw set in and Malcolm died.",u,0,0,1,0
73,"NB (3) Senior consultant orthopaedic spinal surgeon, based in East Yorkshire.",u,0,0,1,0
74,"WISE, Esq., surgeon, aged 38.",m,0,1,0,0
75,"If you ever have any doubts about the health of your joints and you are not happy with what your doctor/surgeon is saying then I strongly advise that you seek further advice, because if I hadn''t I would be writing this success story which I never would have thought possible.",u,0,0,1,0
76,"Consider Carey''s own example: ""Ms Robinson wrote: the late German surgeon Werner Hartinger declared: ""There is no sound basis for animal testing...",m,0,1,0,0
77,Options include: -Orthopaedic surgeon -Pain management clinic -Rheumatology -Physiotherapy -Biomechanics -Acupuncture -Exercise programmes held in leisure centres -Mobility groups -Expert patient programme -Dietetics -Occupational Therapy Altered ways of working have resulted in a streamlined service with reduction of duplicate referrals and increased conversion rates in orthopaedic clinic.,u,0,0,1,0
78,"first academic courses in dentistry begin at the University of Paris, France. 1582 French physician Urbain Hémand writes Researches Upon the Anatomy of the Teeth , one of the earliest methodical investigations into the subject. 1699 An edict of the French king Louis XIV introduces professional examinations for dentists, administered by the Paris College of Surgeons. 1728 French surgeon Pierre Fauchard publishes Le chirugien dentiste ou traite des dents/The Dental Surgeon, or Treatise on the Teeth , the first work to consider dentistry as a separate field of medicine. 1771 Scottish surgeon John Hunter publishes The Natural History of the Human Teeth , an influential work on dental anatomy and disease. 1788 Artificial teeth made from porcelain are introduced in France by Nicolas Dubois de Chemant. c. 1790 US dentist John Greenwood improves the dental drill. 1790 US dentist Josiah Flagg builds the first dentist''s chair. 1817 False teeth made of porcelain are introduced in the USA. 1828 Amalgam, an alloy of mercury and silver, is used to fill teeth for the first time. 1832 Reclining dentists'' chairs are first introduced, in",m,0,1,0,0
79,"1 – What makes curly hair curly? 2 – When did National Service end? 3 – How many letters are there in the Gaelic alphabet – 18, 20, 22 or 24? 4 – Chefs often refer to what as ""the master spice""? 5 – Who would use petersham during their working day – a stockbroker, surgeon, dressmaker or chef? 6 – What is the maximum age for a new blood-donor? 7 – Robert Burns said that freedom and whisky do what? 8 – The answers to the following clues are colours with a pop connection – a) Prince''s favourite, b) Boy band who duetted with Elton John, c) She''s Trouble, d) Average band. 9 – What does the MI in MI5 stand for? 10 – What started at a baker''s shop in Pudding Lane? 11 – In the current line-up of",u,0,0,1,0
80,"'' or maybe I''d like to have a male veterinary surgeon or maybe I might like to have a female veterinary surgeon or ''My cat''s very nervous'', have they got a veterinary surgeon that''s very good with cats for instance.",d,0,0,0,1
81,Dr Van den Corput is a skilled surgeon and there is a good drug supply at the hospital.,u,0,0,1,0
82,Keats Parade is so named because until 1931 this was the site of a Georgian House (above right) where in 1810-1816 John Keats was apprenticed to the surgeon Thomas Hammond and there is a blue plaque commemorating this on the wall.,m,0,1,0,0
83,"Mr NEW, veterinary surgeon, stated that he came to the Town Hall at the request of the police, and examined the horse.",d,0,0,0,1
84,"They possess some kind of talent which is a hell of a lot better than some celebrities out there who are, in fact, useless but just happen to have a career because their plastic surgeon made them gorgeous or because Daddy owns a string of hotels.",u,0,0,1,0
85,A veterinary surgeon who communicates with clients via the Internet about animals that he/she has already examined and which are his/her patients should remember that the professional conduct and legal position is essentially no different to communication with clients by telephone or letter.,d,0,0,0,1
86,In our civilian medical display you will find a great many of the tools and ideas of the Roman doctor an surgeon.,u,0,0,1,0
87,How can I find out if my surgeon is properly qualified?,u,0,0,1,0
88,"Spinal surgeon at Leeds General Infirmary Jake Timothy, who performs many vertebroplasties, believes that selecting the right patients to benefit the most is the key to its success.",m,0,1,0,0
89,"The Council does not recommend or approve contractors, but advice on choosing a tree surgeon is given in Leaflet 4 of the Councilâ€TMs ""Trees and Woodlands"" information leaflets . Working close to trees Any works in close proximity to trees such as the construction of drives, the installation of underground services or the clearance of overhead wires need to be done in a sympathetic manner if the trees are not to be adversely affected.",d,0,0,0,1
90,"One example involves Huang Hongyun, a surgeon at the Xishan workers'' sanitarium in Beijing who cultivates cells from fetuses and injects them into the brains and spines of patients with terminal neurological diseases.",m,0,1,0,0
91,Comments may also be sought from any other veterinary surgeon who has been involved in the case.,d,0,0,0,1
92,"In the community, as the patriarchal single handed physician and surgeon, who lanced boils, delivered babies, comforted the bereaved and advised on convalescent diets, recedes into history, the end product should be an integrated multi-professional primary care team.",m,0,1,0,0
93,The surgeon offered Dave 3 pieces of advice and a sheet of A4 paper. 1/ Retire and spend more time with your wife and kids. 2/ Say what you need to say to key people in your life and 3/ Write a list of things you want to do before you die on the piece of paper and then get on with doing them!,u,0,0,1,0
94,DRIVERS (with own vehicle) Could you spare an occasional hour to transport sick animals to a veterinary surgeon from the boarding kennels we use?,d,0,0,0,1
95,Unused product should be returned to the veterinary surgeon.,d,0,0,0,1
96,"Mr Thompson from Boxford, a surgeon, said no bones were broken but he had severe internal injuries, deceased told witness that as he tried to climb on to the horse''s back the horse knocked him down.",m,0,1,0,0
97,"While choice of surgical procedure depends partly on the patient''s anatomical diagnosis, it is also dependent on the specialty of the surgeon whom she consults and the hospital that she attends.",u,0,0,1,0
98,"Today, the University includes some of the leading scientific and medical innovators, including cosmologist Professor Stephen Hawking, computer scientist Professor Roger Needham, and Sir Roy Calne, the liver transplant surgeon.",m,0,1,0,0
99,"For some people the surgeon may advise a more traditional operation with a larger cut, requiring a stay of a week or so in the hospital and a slightly longer convalescence period.",u,0,0,1,0
100,Then the final meeting was with the surgeon.,u,0,0,1,0
101,"In every club there are members who work in trade and industry as well as the professions, caring services and the voluntary sector You are likely to find a midwife and district nurse exchanging ideas with a doctor or surgeon; journalists rub shoulders with architects and head teachers; fashion buyers get to know computer experts; translators talk with travel agents and exporters.",u,0,0,1,0
102,"I have never found out any more about him . Do you think there was a Hospitial or a clinic on the Island in 1824, also the term surgeon could have meant barber . Would you please ask around and see if there is any recorda of any clinic now . thank you in advance Date Monday, October 7 From John Sanday Sydney, Australia.",m,0,1,0,0
103,"The decision as to whether attendance away from the practice is essential or not, is solely for the veterinary surgeon concerned, having carefully balanced the needs of the animal against the relevant health and safety issues for the practice personnel.",d,0,0,0,1
104,"John Vanhegan Mr. Vanhegan is a consultant othopaedic surgeon, who also specialises in legal reports for accident insurance and medical negligence claims.",m,0,1,0,0
105,"He could not talk very well, because his opponent''s sword had cut his under-lip in two, and then the surgeon had sewed it together and overlaid it with a profusion of white plaster patches; neither could he eat easily, still he contrived to accomplish a slow and troublesome luncheon while the last duel was preparing.",u,0,0,1,0
106,"This technique is often performed by the surgeon or GP in minor surgery units, and is usually only used for short, simple operations such as stitching a wound or removing a mole.",u,0,0,1,0
107,"were not in on this occasion, but we were informed of this visit by our daughter, who was being cared for by a neighbour, who also informed us that they would be returning in a week''s time. 3) inspector Smith insisted we had twenty-eight cats, which was not the case, although we had over the previous two years taken twenty-eight different cats to this veterinary surgeon. 4) Shortly after the cats were removed on the 19th April 1999, we received a letter dated 20th April 1999, from the veterinary surgeon in question writing off our debt.",d,0,0,0,1
108,Consultant said I may need to have the vertebrae fused; have another consultation soon with back surgeon.,u,0,0,1,0
109,"Mr Tim Davidson, consultant breast surgeon, said: ""With all aspects of the triple assessment process now being undertaken in a single, purpose-designed clinic, the ability to diagnose breast problems in patients referred to the Royal Free is now more focused and efficient than before.",m,0,1,0,0
110,"Recommended appointment of Roger CLERKE, late master of the SHANNON and Christian PHLUGER, late surgeon of the VULTURE.",m,0,1,0,0
111,"This advanced corrective procedure is a very demanding and precise treatment to provide, and should only be performed by a fully qualified surgeon who is well experienced and qualified to skillfully carry out this type of treatment.",u,0,0,1,0
112,"""For example, if a surgeon is worried that there may be traces of cancerous cells left behind following the removal of a tumour, the effected area can be illuminated, activating antibodies and thereby stimulating the body''s own immune system to kill any remaining tumour cells and preventing re-growth.",u,0,0,1,0
113,"Fuller''s book Arigo: Surgeon of the Rusty Knife , published in 1974, tells of Puharich''s belief in the late Brazilian psychic surgeon and his attempt to bring Arigo to the United States for study under laboratory conditions.",d,0,0,0,1
114,"There was also the unusual savagery of the crime (the police surgeon called to the scene said that it was the most brutal murder he had ever attended in the 26 years of his career), and the haunting photograph of the attractive 13-year-old schoolgirl whose life had been so cruelly cut short.",m,0,1,0,0
115,"However, I would advise that you ask as meany questions, particularly of the surgeon, to get the best advice for the treatment.",u,0,0,1,0
116,"However, the only way to be certain that the lump is cancer is for the surgeon to examine the testicle during an operation.",u,0,0,1,0
117,"As a Canadian surgeon, Major McCrae, had spent 17 days treating injured soldiers.",u,0,0,1,0
118,He continued his medical training in London as a surgeon and qualified as an Apothecary Surgeon in 1838.,m,0,1,0,0
119,Mrs Z thought that was because the complaints officer could not persuade the surgeon to attend. 6.,u,0,0,1,0
120,"And true to her own her personal faith in science, when the cancer that first struck in 1956 recurred, Rosalind asked her surgeon for an honest prognosis.",u,0,0,1,0
121,"In a bid to avoid the forfeiture of the family estates for treason, he ordered the family surgeon to bleed him to death.",u,0,0,1,0
122,"The second talk was from Mr Franco Cuilli, a transplant surgeon, describing details of heart and lung transplantation.",m,0,1,0,0
123,"Charles East, consultant surgeon at the Royal National Throat, Nose and Ear Hospital, part of the Royal Free, was in an area a few miles away, which was severely affected but not devastated. â€œOur safest option was to stay put.",m,0,1,0,0
124,"After qualifying as a surgeon at the University of Edinburgh, Robert Hitchings initially worked with his father from his Holywell Street practice, riding up to Headington on the horses he kept at the Randolph Hotel.",m,0,1,0,0
125,Ageing - In this phase we need the surgeon.,u,0,0,1,0
126,"BVPA members were active in formulating the poultry guidelines and continue to support this initiative, which has been recognised by Government and medical advisers. 7.5 The current farm assurance audit systems operating widely in the poultry industry have the veterinary surgeon as a key figure in the focused, targeted and audited use of veterinary medicinal products, their on farm storage, administration and usage recording.",d,0,0,0,1
127,The surgeon could send macroscopic or microscopic images of a frozen section from the operating theatre to the pathologist.,u,0,0,1,0
128,"Mr El-Banna, a surgeon, was quickly summoned and quickly attended to examine Mr McGarry''s burns.",m,0,1,0,0
129,There are very few contraindications to this procedure depending on the experience of the surgeon and other associated medical conditions.,u,0,0,1,0
130,"In fact, Nelson never took salt with his meals -the surgeon in HMS Victory at Trafalgar, Dr William Beatty, noted that the admiral ""left off the use of salt"" when a young man, believing it to be the main cause of scurvy.",m,0,1,0,0
131,Often a heart-lung machine is used to keep the blood circulating while the heart is stopped for the surgeon to work on.,u,0,0,1,0
132,"For the past seven years, the Norwich liver surgeon has also been developing an experimental technique for destroying liver tumours located too close to blood vessels for surgery.",u,0,0,1,0
133,"This may include A surgeon A specialist in diseases of the digestive system (gastroenterologist) A specialist in liver diseases (hepatologist) A cancer specialist (a medical or clinical oncologist) Which treatment is best for you will depend on The type of liver cancer you have The stage of your cancer Your general health Your specialist may suggest a single type of treatment or a combination of treatments, depending on your circumstances.",u,0,0,1,0
134,"In the case of the vein damage, the stitching placed to stem the bleeding resulted in an unacceptable stenosis (blockage) which was only partially rectified by a specialist vascular surgeon called in to assist.",u,0,0,1,0
135,The surgeon has told me that no further treatment is needed as it was caught in the very early stages.,u,0,0,1,0
136,So you want to be a brain surgeon?,u,0,0,1,0
137,"Duncan Brady, veterinary surgeon from Spring Lodge Veterinary Hospital, the practice that treated Daly''s condition, said: ""Any dog with bloat is treated as an emergency and it is vital to get the dog to the vet immediately.",d,0,0,0,1
138,The surgeon felt he should operate to find out exactly what was going on. 55.,m,0,1,0,0
139,"Women who think that they may have hydrogel breast implants and are concerned should contact the surgeon who carried out their operation, their GP or get advice from NHS Direct on 0845 4647 or in Scotland the Scottish NHS Helpline on 0800 224488. 1 The Committee on Toxicity of Chemicals in Food, Consumer Products and the Environment (COT) is an independent scientific committee that provides advice to the Food Standards Agency, the Department of Health and other Government Departments and Agencies on matters concerning the toxicity of chemicals.",u,0,0,1,0
140,"Can you give me details about a particular surgeon, or give me a list of surgeons in a particular specialty?",u,0,0,1,0
141,"He had a tin hat with CS on it, casualty surgeon,"" Stella picks at the lace table cloth, ""more like casual surgeon!",m,0,1,0,0
142,If not: Call a more experienced surgeon.,u,0,0,1,0
143,"The surgeon of the place deposed to the nature of the wound, and on being asked his opinion with respect to the state of the prisoner''s mind, said that he believed that he might be labouring under a delusion.",m,0,1,0,0
144,Ecker is saving up to send him to a backstreet cosmetic surgeon in Paraguay.,u,0,0,1,0
145,Samples (except fish) will only be accepted for examination on request from a veterinary surgeon.,d,0,0,0,1
146,"Four further members have been through the gates since then, with Jo Jangles, Mayor of Fistanbul, Edmund Headmund the pyropractic surgeon, Gore-illa the character from He-Man, and Glenfren Asomvel the suspected terrorist.",m,0,1,0,0
147,"If the surgeon uses the microscope for vessel preparation or anastomosis on the chest or abdomen, the tidal volume is reduced to minimize movement in and out of the surgeonâ€TMs field of vision.",u,0,0,1,0
148,"Strange things would happen when this child was around; the surgeon who delivered him slaughtered the assisting nurse and then took his own life with a scalpel, cutting his neck with the precision only the steady hands of a surgeon could muster.",m,0,1,0,0
149,On arrival at the unit all patients are initially seen by the specialist surgeon and a general history taken.,u,0,0,1,0
150,"Medicine in Mexico ""I remember my first time helping during a solo operation with the resident, the fear and excitement I felt, and I remember seeing my first perforated appendix.there were times when the resident and I did solo operations while the intern and the head surgeon performed surgery in an adjacent operating room.",u,0,0,1,0
151,It achieves its aims as a practical guide for the surgeon and to assist those preparing for the FRCS examination.,u,0,0,1,0
152,"Another friend, a surgeon, told us that the NHS was so sure of an attack on a particular weekend, that they had booked hundreds of hotel rooms in London to accommodate the wounded.",u,0,0,1,0
153,Although this is not necessarily carried out by a veterinary surgeon I understand that once an animal is thought to be unfit for slaughter a veterinary opinion is sought.,d,0,0,0,1
154,This gives the surgeon a view of the internal organs on a video monitor.,u,0,0,1,0
155,"During the course of my PhD I had a clinical attachment with a consultant vascular surgeon at University College Hospital, which gave me an invaluable insight into the potential clinical application of my research.",u,0,0,1,0
156,The surgeon has been away at a conference apparently.,u,0,0,1,0
157,"So, how should you react if a surgeon admits to having done very few operations of the type you need?",u,0,0,1,0
158,"The collection also features Walker''s brothers, Wilfred Charles (1858-1939), Rector of Bradwell, Norfolk, 1905-1930, Cyril Hutchinson (1861-1955), surgeon, and Basil Woodd, and his sisters, Harriett and Margaret.",m,0,1,0,0
159,"In he morning the doctor came again with Lawrence and a surgeon, who bled me.",u,0,0,1,0
160,"""I''ll always remember the surgeon coming out of the operating theatre in the early hours of the morning and talking to his parents,"" recalls Trevor Foster, his engineer at Jordan at the time of the accident.",u,0,0,1,0
161,"In July 1800 he took on as an apprentice tanner James Bricknell, son of Thomas Bricknell, surgeon of Amersham, and presumably a relation.",m,0,1,0,0
162,"He sent me to Emanuel College in Cambridge at fourteen years old, where I resided three years, and applied myself close to my studies; but the charge of maintaining me, although I had a very scanty allowance, being too great for a narrow fortune, I was bound apprentice to Mr. James Bates, an eminent surgeon in London, with whom I continued four years.",m,0,1,0,0
163,"Coal & Ironworks From ""Historic Notices and Domestic History of the Parish of Shotts"", by William Grossart, surgeon, 1880 Although coal has been known in Scotland for upwards of 600 years, it does not seem to have found favour with the people in general until a very recent period.",m,0,1,0,0
164,The RCVS does not require that a veterinary surgeon in practice provide the 24-hour emergency cover him or herself. 5.,d,0,0,0,1
165,"The Wagner system is still widely used and is recognised by the tissue viability specialist, podiatrists and the consultant vascular surgeon in the area, this is the system which will be recommended as part of the assessment of foot ulcers.",u,0,0,1,0
