Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
30,"Our Newsletter ""Sapplings"" is distributed to all members, who are encouraged to share with others (eg) family doctor.",u,0,0,1,0
31,It was very damp and not only that I had a condition - I''ve got Parkinson''s - and the doctor advised me to - or got onto the council for me to move - because I couldn''t be in the house on my own.,u,0,0,1,0
32,A visit from the computer doctor should help - we provide computer repair and support.,d,0,0,0,1
33,"He was encouraged by the local doctor, who had known Lenin in Switzerland and felt that the best introduction to Socialism would be for the young Stinas to read Hegel''s Logic and Goethe''s Faust, which he duly did.",u,0,0,1,0
34,"If you take regular medication, talk to your doctor before you try to get pregnant, or in any case as soon as possible after you find that you are pregnant.",u,0,0,1,0
35,''You are my doctor.,u,0,0,1,0
36,"You should confirm that it is correct for you as an individual, before you use it, by checking it with your own doctor or pharmacist.",u,0,0,1,0
37,"You should have a decent home and the things you need, like being able to see a doctor if youâ€TMre ill.",u,0,0,1,0
38,"If you think your baby may be ill, contact your doctor or health visitor for advice.",u,0,0,1,0
39,"Were you then, like Berlioz, destined to become a doctor, and not a musician?",u,0,0,1,0
40,"Before I''m taken to task, the HMO does have an ""Acute Care"" Department where I can obtain a walk in, or a twenty four hour appointment with the doctor on duty, or if it ''s an emergency I can go to the Emergency Room of the hospital contracted with the HMO.",u,0,0,1,0
41,The session clearly shows the KE asking questions and the doctor replying to the questions.,u,0,0,1,0
42,Fluid or gas is put through the hysteroscope to help the doctor to see inside.,u,0,0,1,0
43,Please ask your nurse or doctor if you would like to speak to one of the team.,u,0,0,1,0
44,"The book was translated from Arabic into Castillian by Ibrahim al-Faquim, a Jewish doctor.",m,0,1,0,0
45,Intra-uterine contraceptives can be removed easily by a doctor or nurse.,u,0,0,1,0
46,Hotspots.com Buy Viagra Online Guide Open preview window Hotspots. com Buy Viagra Online Guide ... That''s where the Buy Viagra Online Guide comes in. ... Please consult a doctor before using Viagra . ... Each Viagra tablet contains the active substance sildenafil citrate.,d,0,0,0,1
47,Consult your doctor first if you have heart disease.,u,0,0,1,0
48,Advice on the vaccinations should be sought from your family doctor or visit the NHS Immunisation Information website . Vaccinations for occupational hazards Workers likely to be exposed to risks from needlestick injuries should be vaccinated against Hepatitis B.,u,0,0,1,0
49,Family doctor services - the first point of contact with the NHS.,u,0,0,1,0
50,"Why an ''efficient'' business person is worth so much more than a doctor, nurse or firefighter is never explained.",u,0,0,1,0
51,"The graduates will be whittled down to the final ten either by audience participation or by the judges, and then the finalists will spend ten weeks in a retreat such as Ty Newydd or the Arvon Foundation where they will receive tuition by an author and a manuscript doctor (ie the Literary Consultancy) and then deliver their 2,500-word piece on a live show where the audience will decide who they want to stay.",d,0,0,0,1
52,"There is no doubt a nationwide scarcity of junior doctor posts exists, but that has nothing to do with the foundation programmes.",u,0,0,1,0
53,"The only advice the doctor could give me was not to scratch it, or I might from a distance look like a monkey. 2 It''s funnier if you recall that Virginia has no moon, so the nights are incredibly dark by Earth standards.",u,0,0,1,0
54,New Orleans Hospital staff accused of killing patients after Katrina struck July 19: Doctor and two nurses charged with murder · Hurricane survivors ''given lethal morphine doses'' Katrina hospital staff accused of killing patients July 18: A doctor and two nurses have been charged with deliberately killing patients stranded in a New Orleans hospital after Hurricane Katrina ravaged the city.,u,0,0,1,0
55,Antibiotics A doctor may sometimes prescribe a course of antibiotics if the inflammation is thought to be caused by bacteria.,u,0,0,1,0
56,"In ""Making Decisions"" it is clear that the person exercising C.P.A. is not required to follow medical advice and indeed they may require a doctor to embark on a course of action that is contrary to the incompetent persons best interests and good medical practise.",u,0,0,1,0
57,She would call the doctor if she was concerned.,u,0,0,1,0
58,"Martin, Lenik and Arry (who, despite being told by the doctor not to go caving whilst her broken arm heals, managed to get underground on both Saturday and Sunday) headed off to the Big Pit whilst Tony, Pip and myself heading off to push the dig that I''d left at the end of the Gerbil Run in Ogof Draenen , discovered several months ago and put on hold whilst I conquered the thesis monster.",u,0,0,1,0
59,"Otherwise, the doctor in charge of your care will decide whether or not CPR should be attempted, taking account of things you have said.",u,0,0,1,0
60,Amongst the very elderly (over 80 years) the principal form of contact with a doctor is through home visits.,u,0,0,1,0
61,"Summary of case In June 1996, Mrs X called for a doctor, out of hours, to visit her husband, who was in pain.",u,0,0,1,0
62,But could no doctor be had?,u,0,0,1,0
63,"In the afternoon at three p.m. our doctor thought he would go and see the Germans, so boldly walked down the road to their trenches and talked to them.",m,0,1,0,0
64,"Bleeding into the stomach and intestines If you have problems with bleeding into the stomach and intestines, your doctor is likely to refer you to a gastroenterologist for an endoscopy.",u,0,0,1,0
65,"You can apply once your pregnancy has been certified by a doctor or midwife, or any time during the twelve months following the birth of your baby.",u,0,0,1,0
66,Recommendation by their doctor increased the percentage of patients willing to take a preventive drug if the benefit was 5% or less over five years.,u,0,0,1,0
67,"Mr Wilmore states categorically that only one doctor attended on 26 th September, that the doctor was Dr Dacre and that he did not administer an injection.",u,0,0,1,0
68,"They liked the picture of Jesus behind the missionary doctor"".",u,0,0,1,0
69,When we moved to a new area and a new doctor we where told she couldn''''t have soya on precription without a proper diagnosis and she was referred to a pediatrician who told us as she was a healthy weight she didn''''t have milk intollerance!,u,0,0,1,0
70,"Either you or your friend should note how long the doctor takes over the examination, any medical checks that are made and any comments by the doctor.",u,0,0,1,0
71,The program doctor tries to detect these features and reports to the screen.,u,0,0,1,0
72,"Not only the patient and the docter identification in the data, but also the doctor as the sender of data must be anonymized.",u,0,0,1,0
73,This guy needs seeing a doctor..,u,0,0,1,0
74,In addition to the guide our very own exams doctor is available to answer all your questions about the GCSE system.,d,0,0,0,1
75,"IVF doctor Robert Winston writes that Britain led the world in reproductive research, but that ""now there are chances to actually save lives [through using stem cells derived from cloned embryos], other countries are overtaking us"". 28 A Financial Times correspondent is explicit: ""If parliament approves the recommendations, the UK will be in the forefront of this rapidly developing field"", 29 another likewise: ""a change in the regulations governing the use of human embryo cells could ... put the UK back at the forefront of cloning research""",m,0,1,0,0
76,"Reviewed by Dr Hilary McPherson , consultant obstetrician and gynaecologist and Dr Kate Patrick , specialist registrar Urinary incontinence (UI) is diagnosed in a number of stages, starting with discussion and examination by your doctor, and then referrals for further tests if your doctor needs to rule out other medical conditions.",f,1,0,0,0
77,"Bicarbonate may also be measured when your doctor is evaluating your acid-base balance , to screen for an imbalance, and to monitor a known problem during treatment.",u,0,0,1,0
78,"One was the registrar; but it has not been possible to identify another doctor, to whom he spoke first.",u,0,0,1,0
79,"My doctor had just told me I would have to take something called Losec to counter acid in my stomach which, thanks to a faulty valve, was leaking into my oesophagus and causing me some discomfort.",u,0,0,1,0
80,"On the morning of the wedding day, my husband and Karen called the doctor and insisted on getting me to hospital.",u,0,0,1,0
81,"Then turning to the audience (and to loud applause), he enquired whether there was a doctor in the house.",u,0,0,1,0
82,The doctor explained that the problem could be connected with his smoking and high blood pressure.,u,0,0,1,0
83,If I''m ill at night will there be a doctor in the relevant field available to diagnose and treat me?,u,0,0,1,0
84,When you get pregnant you should make an appointment to see your doctor immediately.,u,0,0,1,0
85,"to make adjectives, eg bairnlik/bairnlike, lichtsome . Add -fu or -fae to nouns to make adjectives meaning ''full of'', eg carefu/carefae . Add -ly to adjectives to make adverbs, eg brawly, cannily . an, and An or and can be used to join words like gey and bonnie to an adjective, eg gey an cauld; bonnie an daft , or to join verbs such as see and mind to another verb, eg See an lock the door; Mind an phone the doctor . Adjectives comparing Nor is used to compare two adjectives, nouns or pronouns, eg wider nor lang; mair money nor sense . comparatives and superlatives Most adjectives form regular comparatives and superlatives by adding -(e)r and -(e)st , eg caulder , cauldest . There are a few irregular forms: waur, warst : ''Is that tea onie better?",d,0,0,0,1
86,"We go to the hospital that our doctor sends us to and we donâ€TMt even have a choice over our GP, by and large, in reality, we donâ€TMt.",u,0,0,1,0
87,"DOCTOR: Well, straight away... after you''ve paid 50 thousand pounds.",u,0,0,1,0
88,"If you feel that you, or a relative or friend, needs help about alcohol then see your doctor or practice nurse.",u,0,0,1,0
89,"The acupuncture treatment may enable you to reduce or even stop taking some forms of medication, but your doctor should be consulted regarding any change of prescription.",u,0,0,1,0
90,Why was the doctor calling him Henry?,u,0,0,1,0
91,DOCTOR: We should hurry.,u,0,0,1,0
92,"(Dias is a fully qualified lawyer, which, under the Portuguese language system of titles, allows him to call himself a doctor.) ""Some people have come to the conclusion that he (Dias) is a lackey of Frelimo"", accused Dhlakama.",d,0,0,0,1
93,"Young children and babies can benefit from sponging with cool or lukewarm water, but consult your health visitor or doctor before doing so.",u,0,0,1,0
94,The doctor made a clicking noise with his tongue as he glanced at it.,m,0,1,0,0
95,"In this situation the doctor would be justified in treating Ms Bloggs, because, being an ostensible agent, it is more likely that the doctor will violate the PGC (fail to respect an agent''s rights) if she neglects the butcher rather than the baby.",u,0,0,1,0
96,"Nikolai Tolstoy: Patrick OBrian The Making of the Novelist Patrick OBrians twenty novels featuring naval officer Jack Aubrey and his doctor friend Stephen Maturin are arguably the best historical novels ever written (New York Times), and have recently been introduced to a new generation of readers through the film Master and Commander.",m,0,1,0,0
97,"These tests give you the level of glucose in your blood at one particular moment, and are different from the tests the doctor does.",u,0,0,1,0
98,"If some medical emergency were to occur at that time another doctor will often come in, who probably has not seen the patient before and who does not know anything about the case.",u,0,0,1,0
99,"Consult your doctor, practitioner, and/or pharmacist for any health problem and before using any supplements or before making any changes in prescribed medications.",u,0,0,1,0
100,"In February 2001 he was rewarded with being referred by his doctor to a ""stop smoking clinic"" which prescribed Zyban.",u,0,0,1,0
101,"However, doctor, I need not warn you to be careful.",u,0,0,1,0
102,About that caricature of Tony Blair on p99 Chris Riddell''s brilliant caricature of Tony Blair having his ears tweaked accompanies the following passage during Gulliver''s voyage to Balnibarbi: This doctor also noticed that important ministers in governments seem to forget very quickly things they have promised.,u,0,0,1,0
103,My first significant memory of Christopher was when our family doctor enquired what I thought of my little brother.,u,0,0,1,0
104,"Dr Tina Sajjanhar, a doctor in the paediatric department of Lewisham Hospital, and one of the directors of Safe Kids, says that between 20-30% of the children that are admitted are there because of injuries.",f,1,0,0,0
105,The blood pressure monitoring device allows your doctor to see your blood pressure readings while you are relaxed in your own environment.,u,0,0,1,0
106,A doctor will usually call you back to assess the urgency of the problem.,u,0,0,1,0
107,Staff are happy to inform patients at any time which doctor is on duty.,u,0,0,1,0
108,"Eventually I went in, only to be told that I couldn''t be seen without talking to a doctor first; I explained what had happened on the phone and the receptionist said that ok, a doctor would see me but I would have to wait.",u,0,0,1,0
109,"The writer''s guide gave the following profile of the lead character: DOCTOR WHO: A name given to him by his two unwilling fellow travellers, Barbara Wright and Ian Chesterton, simply because they don''t know who he is and he is quite happy to extend the mystery surrounding him.",d,0,0,0,1
110,"Beyond that there''s a great raft of clinical guidelines on all sorts of conditions, and there are two ways these tend to give rise to stories: if they are controversial (e.g. very expensive to implement) or if it is being alleged that some doctor or hospital is doing something idiosyncratic, and failing to follow national guidance.",u,0,0,1,0
111,"However, we are not medically trained and therefore cannot answer individual medical enquiries either over the telephone, by post or via this website . If you have a health worry your first port of call should be your GP (doctor) or you could contact NHS Direct for advice on 0845 4647.",u,0,0,1,0
112,"Go to information about Medical Ethics Today here . Updates to MET are available via our website - go there now . The GMC''s ethical guidance for doctors, including guidance on the duties of a doctor and good medical practice, is also available online in their Guidance library - go the GMC''s Guidance library here . The UK Clinical Ethics Network provides information and support to both developing and existing Clinical Ethics Committees within the health service.",u,0,0,1,0
113,"There was also a team of experts on site, including a doctor, a physiotherapist and a sports psychologist.",u,0,0,1,0
114,"PREVENTATIVE (PROPHYLACTIC) TREATMENT: If you are having frequent attacks of migraine which interfere with your work or social life, your doctor may prescribe a short course of tablets which you take every day to prevent the attacks.",u,0,0,1,0
115,"If that happens, see another doctor.",u,0,0,1,0
116,The focus will be on communication with doctors and measurement of impact through market research of individual doctor attitudes and prescribing preferences.,u,0,0,1,0
117,"We want to stress, even before our lawyers force us to, that advice offered by members of the general public is never a substitute for consultation with a doctor or health professional.",u,0,0,1,0
118,Surely the oath (or core value) is a profession of basic ethical obligations which a doctor publicly acknowledges and pledges himself to uphold?,u,0,0,1,0
119,"Where, as a result of health surveillance: - a worker is found to have an identifiable disease or adverse health effect which is considered by a doctor or occupational health-care professional to be the result of exposure at work to a hazardous chemical agent, or - a binding biological limit value is found to have been exceeded, the worker shall be informed by the doctor or other suitably qualified person of the result which relates to him personally, including information and advice regarding any health surveillance which he should undergo following the end of the exposure, and the employer shall: - review the risk assessment made pursuant to Article 4(1), - review the measures provided to eliminate or",u,0,0,1,0
120,"John) or (Mary)) should go Note that the constituent resulting from coordination does not have all the properties of NPs: e.g., it''s not clear what the gender of John and Mary should be, or the number of either Sue or and Mary . Also, be sure to make a distinction between coordinated NPs and NPs with a conjoined head noun: in the first case three <ne> elements should be marked (each coordinated NP independently as well as their coordination), whereas in the second only one: ((your doctor) or (your pharmacist)) should be able to tell (you) (this) (your doctor or pharmacist) should be able to tell (you) (this) Parentheticals and Appositive Units Some of the most difficult decisions in NP annotation have to do with parentheticals, such as appositions.",u,0,0,1,0
121,"'' Pre-Hospital Immediate Care, March 2000 ''Is there a doctor onboard? ............ The MEF course ..... offers valuable access to the sort of environment and people who would be present when that call really goes out ...... MEF is still the only course that offers this type of training.",u,0,0,1,0
122,"At the time of prescribing, the deputising doctor should add the identification number of the appropriate GP, e.g. the patient''s normal GP; this enables the deputising doctor''s prescribing to be allocated to the correct practice.",u,0,0,1,0
123,"RED CLIFT This article draws on the letters of a young immigrant doctor, Francis Codd, who arrived in British Canada in the 1840s.",m,0,1,0,0
124,"NHS England, Dentists Search facility to find a local dentist in England NHS England, Doctors Search facility to find a local doctor in England NHS England, Hospitals Search facility to find a local hospital in England Orthogate A gateway produced by the Internet Society of Orthopaedics and Trauma that hosts five orthopaedic mailing lists and a variety of patient information guides.",u,0,0,1,0
125,""" ""In the southern regions of Africa, they content themselves,"" resumed the doctor, ""with shutting up the criminal in his own hut with his cattle, and sometimes with his family.",u,0,0,1,0
126,"I went to my doctor and he prescribed Lexotan, very strong relation medication for my problem.",u,0,0,1,0
127,The midfielder hobbled out of the Vetch on Monday evening saying he had aggravated a strain he picked up initially in last week''s Worthington Cup defeat by Peterborough and would consult the Welsh team doctor today about his prospects.,u,0,0,1,0
128,"Spin doctor Michael had another idea: ""Go on the lecture circuit.",d,0,0,0,1
129,"Our doctor didn''t want to know and said dairy does not make a child hyperactive, then I read an article which says that it does and it made it all clear.",u,0,0,1,0
130,"Possibly through my Dad''s job as a motor engineer at Standfield & White''s garage, then in Sidwell Street, Exeter, where the fairly few fortunate owners of motor vehicles took their chariots for servicing, the friendship with this doctor evolved ... and because of my father''s inventive leanings, he and this doctor, who was a radiologist (possibly at the R.D.& E.) used, during the evenings, to travel into the ''backwoods'' of Devon by car and trailer equipped with a generator and X-ray, to aid patients who were unable to visit hospitals and who had no electricity.",u,0,0,1,0
131,"So anyway, the doctor had a butcher''s as I explained how this is the fourth or fifth time it''s come back, in exactly the same place, but only the first time it''s hurt.",u,0,0,1,0
132,Anything you are concerned about should be examined by your doctor.,u,0,0,1,0
133,"To be ""borderline"" means that on the basis of the story you give of your illness, the findings when the doctor examines you, and the tests, nothing indicates that the illness will cause serious harm.",u,0,0,1,0
134,I really wanted to see a twin birth so I asked the doctor and she agreed I could stay to watch.,f,1,0,0,0
135,If a rash develops that does not clear up rapidly then it should be reported to the doctor as soon as possible as a delay in treatment may result in scarring.,u,0,0,1,0
136,He is a theologian and qualified doctor of religion. 7.,d,0,0,0,1
137,The hypothesis that the experimental group patients would take a more active role in the consultation with the doctor was generally not supported.,u,0,0,1,0
138,"""We are not ninety miles from Gondokoro,"" said the doctor, measuring off the distance on his map, ""and less than five miles from the point reached by the explorers from the north.",m,0,1,0,0
139,They were assessed by a doctor and those with serious injuries were sent straight to hospital in Newcastle; the rest were treated on the spot.,u,0,0,1,0
140,"Moreover, this eye is very sensitive - it was infected many times already, so the doctor suggested that we should start considering removing the eye and putting a prosthetic eye instead.",u,0,0,1,0
141,"Iain Moore, 31, hospital doctor, Newcastle upon Tyne USUAL CAR: AUDI A3 The BMW 650i is a shark-like behemoth, but graceful even at low speeds.",m,0,1,0,0
142,"We did try to convince them that grit nasty Meshuga was just what the doctor ordered, alas they chose the Prom Traverse amongst others to centre the action around.",u,0,0,1,0
143,"I recall my English teacher saying to me, as I had precociously announced my intention to become a doctor, ""You know, they are planning to nationalise doctors too.",u,0,0,1,0
144,"If no, the HB /PCT may award a grant to the practitioner equivalent to the difference between the actual sale price and the GMSP . A condition of the grant is that the sale of the property will not be to a relative of the doctor, nor the employer of the doctor, nor the employer of a relative of the doctor.",u,0,0,1,0
145,Implementation health insurance jersey new provider of welfare of legislation passed chooses a doctor.,u,0,0,1,0
146,If a customer is claiming under ''Special rules'' a form DS1500 should be completed by the customer''s doctor.,u,0,0,1,0
147,Your doctor or laboratory will give you one or more test ''cards.,u,0,0,1,0
148,A British doctor is joining us to help establish a local medical programme.,u,0,0,1,0
149,In the glow of thy transport all doubts are forgotten; and when the doctor cometh forth as the harbinger of joy he findeth thee radiant with new found delight.,u,0,0,1,0
150,She''s seeing the doctor today.,u,0,0,1,0
151,Doctor: Did you follow the instructions on the medicine I gave you?,u,0,0,1,0
152,"Our adventurers reach an island where Sindbad rescues a young maiden, Dalma, from the local witch doctor, Crunch Bones, and of course falls in love with her.",u,0,0,1,0
153,"""I''m very sorry to tell you, Miss Clayton,"" announced a doctor after the examination, ""I''m afraid your hip is far too damaged to repair fully.",u,0,0,1,0
154,"If you are a doctor or a health care professional in the area of pain management, and find that the hospital or clinic you work in is not listed/has been missed by mistake, please do not hesitate to contact us . We will be happy to provide you with any information you may need.",u,0,0,1,0
155,"Numerous anecdotes have been published about the celebrated physician, but the following will sufficiently illustrate his proverbial generosity, which we tell on the authority of Mr. Blanch:–""As he was travelling on one occasion in the neighbourhood of London, a highwayman stopped his carriage; but from the awkward and constrained manner of the intruder, the doctor correctly imagined the young man was somewhat of a novice in his new vocation, and that he was an outlaw more from necessity than from choice; and so it turned out.",m,0,1,0,0
156,"Thus, such a doctor does both the tasks, of diagnosing and prescribing, as well as dispensing.",u,0,0,1,0
157,"If Mrs Mycock is right when she recalls that Mrs Roberts was well at 9.30pm, one could postulate that she was taken ill some time later and telephoned for a doctor.",u,0,0,1,0
158,"He did not know - after all, he is only their local doctor - but with an air of triumph my parents informed us both of the phone call.",m,0,1,0,0
159,"The consultant said ''Get the patient under, doctor.",u,0,0,1,0
160,"However I believe it can model an attitude of unhurried listening, of respect for the patient '' s autonomy and of respect for the doctor '' s own integrity.",u,0,0,1,0
161,She gave me her address and phone number and promised to pay for new trousers as well as asked me to call her with an update once I had been to the doctor.,u,0,0,1,0
162,If you are unsure about anything ask your pharmacist or doctor.,u,0,0,1,0
163,"A So far as I am concerned, really I am a doctor.",u,0,0,1,0
164,"Apart from ibuprofen (Neurofen) which is available over the counter in a relatively low dose, all must be prescribed by your doctor.",u,0,0,1,0
165,I have had counselling with my doctor but they could not help.,u,0,0,1,0
166,"Using the facts we have learned, develop a discussion between Yulia and the doctor. 4.",u,0,0,1,0
167,Does anyone know the affects MRI scans can have on your body (if any?) I''m mildly curious but was in so much pain by the time the doctor had finished poking me all I wanted to do was get out of the hospital.,u,0,0,1,0
168,Even in these circumstances you ought to have the opportunity to discuss with your doctor what is involved.,u,0,0,1,0
169,There isn''t a doctor in the country who doesn''t already explain to patients the health risks associated with tobacco and a poor diet.,u,0,0,1,0
170,They had gone to Mrs Ashworth''s house and sent for the doctor.,u,0,0,1,0
171,"She realised no one was addressing the needs of the dying but was told no one would listen to her unless she was a doctor, so she trained for six years and became a doctor and people listened.",f,1,0,0,0
172,"(Thanks Jake) A 90-year-old man said to his doctor, ""I''ve never felt better.",u,0,0,1,0
173,"Featuring the incomparable Alastair Sim as Cockrill, a bumbling Scotland Yard detective and the redoubtable Trevor Howard as a suspicious doctor, the plot is a convoluted murder mystery in which five people have motive and means to commit murder - but whodunit?",m,0,1,0,0
174,Your doctor will give you medications that will lower the strain on your heart.,u,0,0,1,0
175,"A portable chest X-ray was not considered. vii) He was apparently seen by a junior doctor, although this is not recorded in the notes.",u,0,0,1,0
176,This raises the ethical question: should a doctor start someone on TB treatment if there is no guarantee they will finish?,u,0,0,1,0
177,We found out later that this doctor had absolutely no qualification to make a diagnosis like that.,u,0,0,1,0
178,"Treatment will always involve avoidance of further sun damage, and might also include freezing or treatment with special creams prescribed by the doctor.",u,0,0,1,0
179,"The doctor quoted in AW#14 suggested that the haemosiderin might be due to a rusting iron object in the body; while this is possible, haemosiderin is also a normal finding in any healed wound whether or not the object causing it was made of iron.",u,0,0,1,0
180,"They lied in 2001, their manifesto pledging ""we will not introduce top-up fees"", and they are continuing to lie to us now, saying that if taxation funded universities fully, then it would be the dustman subsidising the doctor.",u,0,0,1,0
181,"Originally the club doctor, he has since performed a variety of roles and served as a director and vice chairman before taking up the position of President.",m,0,1,0,0
182,It affects a third of the population at some time or other and about one in ten people suffer symptoms severe enough to go to the doctor.,u,0,0,1,0
183,"Sent: Sat, 18 Oct 2003 15:16:35 +0200 (CEST) Dear Papa, Many thanks for your message and also your concern about the illness of my brother, the doctor said that it is stomach ulcer, as for now papa, it''s not everything he eats, I am only trying my best to see that he gets OK.",u,0,0,1,0
184,""" Sir Steve is married to Ann, a doctor, and has three children, Natalie, Sophie and Zak, so he finds it easy to empathise not only with the plight of the children, but with their parents.",f,1,0,0,0
185,Carey''s confused arguments and false analogies suggest to me that he is a statistically illiterate doctor who it trying sound like an biostatistician.,m,0,1,0,0
186,"This will allow men to become familiar the normal feel of their testicles, and therefore to spot any changes which should be reported to a doctor.",u,0,0,1,0
187,"The running of the village community was strictly controlled by the Birmingham Committee, and most of the rules were enforced by the Chief Engineer, George Yourdi . Because of the numbers of strangers who turned up looking for work, new arrivals were kept out of the village until they had been thoroughly checked by a doctor to prevent infectious diseases from being brought in to the crowded community.",u,0,0,1,0
188,"''While a clerk may be a Catholic, it is more likely that the office manager will be a Protestant; while a skilled craftsman may be a Catholic, it is more likely that the supervisor will be a Protestant; and while a nurse may be a Catholic, it is more likely that the doctor will be a Protestant'' (ibid.: 8).",u,0,0,1,0
189,"By May when we returned to the doctor, we were in for yet another shock, they could no longer find the heartbeats of our precious little ones.",u,0,0,1,0
190,"If you think you may be anaemic, ask your doctor to do a blood test.",u,0,0,1,0
191,It takes many bizarre twists - none more so than when the doctor suddenly becomes a game show host whilst Steve watches from his hospital bed.,u,0,0,1,0
192,Do not undertake any self-treatment while you are undergoing a prescribed course of medical treatment without first seeking advice from your doctor.,u,0,0,1,0
193,He was adopted by a doctor from Girton Cambridge.,u,0,0,1,0
194,"SECTION 5(2) - Report on Hospital Inpatient: a detention order that lasts for a maximum of 72 hours, and is issued where a doctor believes that an application under section 2 or 3 ought to be made.",u,0,0,1,0
195,""" So, the doctor says, ""OK, open your mouth,"" and looks inside.",u,0,0,1,0
196,The presence of sore areas on the body along with a history of undue tiredness and sleep disturbance can help the doctor to make the diagnosis.,u,0,0,1,0
197,""" Nonetheless, Rep. Jim McDermott (D) of Washington, a doctor who visited Baghdad before the war, introduced legislation in Congress last month requiring studies on health and environment studies, and clean up of DU contamination in the US.",m,0,1,0,0
198,Primary and Community Services Most people look first to their family doctor or local pharmacist for advice on health matters.,u,0,0,1,0
199,"But still, whenever I''m ill and someone says ''You should see a doctor'' I always say ''Yeah, maybe I will...",u,0,0,1,0
200,"You can update address and view your details including module choices once registered by logging on to the secure section of student services . There will be individual IT sessions for each course during the induction period, with further in-depth information Leeds Student Medical Practice - Whilst you are studying at Leeds and are living here you will need to register with a doctor.",u,0,0,1,0
201,Micaela wasn''t due until a month or so but Liisa went to her doctor for her regular check up & the doctor discovered that she was already 3 centimetres dilated.,u,0,0,1,0
202,"Our home didn''t have to be destroyed, but the welfare, the courts and their doctor, gave us the 1-2-3 punch.",u,0,0,1,0
203,I sat talking to Craig that evening as the poor fellow was indulged by the doctor with his pipe.,u,0,0,1,0
204,The young doctor had started to snore.,u,0,0,1,0
205,You got it from the doctor there and then.,u,0,0,1,0
206,We do not advise anyone to stop taking medications without the advice of a doctor.,u,0,0,1,0
207,"Time spent initially developing a simple Clinical Management Plan, should be time saved when the patient returns for review to the supplementary prescriber rather than the doctor.",u,0,0,1,0
208,"They can write down any questions that they would like to ask the doctor in advance (Thompson et al, 1990) Doctors get little feedback as to how successful their communication skills have been.",u,0,0,1,0
