Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
16,"I don''t know that Simon Rogan isn''t the best chef in the world . . . 10 out of 10 Giles Coren - Sunday Times Rogan''s menu is a wild ride of crazy-sounding combinations, obscure ingredients and eccentric treatments . . . the most extraordinary meal I ate this year.",m,0,1,0,0
17,"The chef, Minos, an American of Greek decent is leaving shortly after a 21/2 year spell, which has seen both innovation and creativity.",u,0,0,1,0
18,Andrew is the chef; he trained at Barry College and worked as a chef at Tomlins vegetarian restaurant for nearly four years.,m,0,1,0,0
19,Hiroki is an octopoid sonic chef equipped with only one piece of equipment: a Moulinex blender wired crazily to a DAT recorder.,u,0,0,1,0
20,"He wasn''t too worried, as clearly he was The chef.",m,0,1,0,0
21,"Along with Annie (front of house) and Steve (head chef), they have made it one of the most popular eating places for many miles around, open long hours every day offering various menus of worldwide inspiration.",m,0,1,0,0
22,"Award-winning chef Paul Urchs interprets his cooking as quality, luxury, pleasure and zest for life.",m,0,1,0,0
23,The rise of the celebrity chef has been inexorable and it is fair to say that our knowledge has risen with it.,u,0,0,1,0
24,We have recently recruited a new team of chef with the aspiration of gaining AA rosette status this year and hopefully upgrading from 3 star status to four stars by 2008.,u,0,0,1,0
25,"It was prepared by a chef (I believe the Chef is Philip Patrick, C.",m,0,1,0,0
26,"Chef Raymond Blanc has joined forces with Stephen Hendry of Newington Nurseries in Oxfordshire to create a display of ''exotic edibles'' primarily from Malaysia, as well as China and Japan.",m,0,1,0,0
27,"What with a Jewish bride and a aspiring chef as the groom, food was going to be important.",u,0,0,1,0
28,A flagship restaurant like this deserves a top head chef.,u,0,0,1,0
29,The Indian chef was back in charge of his galley.,u,0,0,1,0
30,It was the lavishly illustrated catalogue of the forthcoming auction of wines from the outstanding wine cellar of the great Swiss gastronome and master chef Fredy Girardet . It is to be sold at Sotheby''s in London in a four-session sale over two days on October 6 & 7 1998.,m,0,1,0,0
31,"Pub grub around the regions etc. Using the two chef format, select a recipe submitted by a viewer and one chef follows to the letter and the other is let loose with the same dish but puts his own touch to it.",u,0,0,1,0
32,Dining room chef but resorts are where guests can there every tuesday.,u,0,0,1,0
33,"The first reference to them in Britain is thought to be from the mid-nineteenth century: in 1854 a leading British chef mentions ''thin cut potatoes cooked in oil'' in his recipe book, shilling cookery.",u,0,0,1,0
34,Most of the time me and chef got on very well - but every now and then we would have furious rows with both of us shouting at each other and him waving the meat cleaver around ! Ahhh... the good old days.. oh and for some bizarre reason there was a big black plastic dildo sitting up on one of the high shelves - very peculiar.,m,0,1,0,0
35,"Here starts Jemmy''s journey – traveling with a caravan, then running again from faces who might recognize him as the murderous boy from Spiral Town, and running aground in a prison where the inmates are put to work under the brutal supervision of proles, then escaping but fighting for his life with one of the inmates he escaped with, now starting a new life in a new town as a chef at an Inn and then coming full circle again to Spiral Town.",m,0,1,0,0
36,Business News: IT''s a plum job Business News: ''Let''s have your big ideas'' minister tells Yorks firms Business News: Computer users in ''virulent'' bug alert Business News: Ambitious chef dishes up more success for Yorks pub Business News: Winter warmer Sports Headlines: Could strike duo be off to Old Trafford?,u,0,0,1,0
37,"The Ramsay Scholarship is an annual competition to find the best young chef in Britain, and the eventual winner has the opportunity to work alongside the world famous chef at one of his many restaurants.",u,0,0,1,0
38,He completed hotel school in Kandy before working as a chef in Saudi Arabia for ten years.,m,0,1,0,0
39,"Please contact the pub directly if you are interested in applying . Pub Description Contact Details Aberdale Shackerdale Road, West Knighton, Leicester Posted on 14th August 2006 Chef We are looking for a chef who has experience in running a busy pub kitchen and producing quality food.",u,0,0,1,0
40,"The role involves working alongside your superior to assist ........... more Chef de partie and commis chef ( aberdeenshire , Scotland) 1job.co.uk 30-6-2006 Chef de partie and commis chef required for luxurious country house hotel in aberdeenshire . The current brigade have achieved 2 rosettes and are an ambitious team hoping to achieve an additional one.",u,0,0,1,0
41,SLIDE 10 This bloke is the chef.,m,0,1,0,0
42,"During the evening guests were invited to sample various Thai and Cantonese culinary delights and were given a spectacular cookery demonstration courtesy of Ken Ho, a Master Chef and look-like to the legendary Chinese chef, Ken Hom.",m,0,1,0,0
43,"During the journey Tommy met Curly Kale (Carleton Hobbs), the chef who hated food but loved terrible puns; George Gorge (Fred Yule), a glutton who could eat any quantity of ''lovely grub'' and Sam Fairfechan (Hugh Morton), the contradictory Welshman.",m,0,1,0,0
44,"He said: ""The chef at the cafe gave dad a few pounds to buy the last of the tomatoes he needed, otherwise he would have had to cancel the first sitting.",u,0,0,1,0
45,"Graduates of the Faculty include Denise Kingsmill (Deputy Chairman of the Monopolies and Mergers Commission), the poet Ted Hughes, the sculptor Anthony Gormley, the craft potter Jim Keeling, the actors Hugh Laurie, Tilda Swinton and Sandi Toksvig, the polymath Jonathan Miller, the author Tom Sharpe, the politican Tom King, the restauranteur and chef Alistair Little, and many university lecturers/professors and museum curators in institutions around the world.",m,0,1,0,0
46,""" Celebrity chef Ed Baines is the UK patron for Aoste and is actively involved in the media relations campaign.",m,0,1,0,0
47,Chef Tom Norrington-Davies put three of them to the test 28-04-2004 Hughes: pedestrianise Oxford Street - From This is London - Simon Hughes today launched his mayoral manifesto with a bold bid to pedestrianise Oxford Street. 28-04-2004 Minister opens rail upgrade - From IC Network - Transport minister Nicol Stephen has opened the £1.9 million upgrade of a rail freight terminal in Lanarkshire. 28-04-2004 Robotic bollards to take control - From BBC - Robotic bollards that can quickly move across a carriageway to close off lanes have been developed by US engineers. 28-04-2004 Stansted,m,0,1,0,0
48,Than the carpetbagging woman chef i and marsha hale.,f,1,0,0,0
49,"Chef had an extra job, he was also a washer upper and tumble drier as the Joe Ledley lookalike was suffering with travel sickness.",u,0,0,1,0
50,The pedigree of Jamuna is impressive -an Oberoi trained chef who came via the Cinnamon Club and Mint Leaf - and it shows in every dish.,u,0,0,1,0
51,Built-in ovens are available in a wide array of styles and can accommodate the needs of every chef; from the busy single who entertains occasionally to the world-class cook who prepares a four-course dinner every night.,u,0,0,1,0
52,Source: The Great Idea Finder person Antonin (Anton) Carême is said to be one of the greatest chefs of all time and probably the first ''celebrity chef''.,m,0,1,0,0
53,"BAA, the world''s leading airport company, today announced that it had signed an agreement with Gordon Ramsay, the Michelin-starred, award-winning British chef and restaurant owner, to operate the fine dining restaurant at Heathrow''s Terminal 5.",m,0,1,0,0
54,CELEBRITY food writer and chef to the stars Celia Brooks Brown lines up alongside award winning local food heroes for a culinary tour de force at Horsham''s ''Bigger Nibble'' event on Saturday (September 17). more...,f,1,0,0,0
55,[v] - catch or try to catch fish or shellfish Quotes - Example use of the word fish 1. the shark is a large fish 2. in the livingroom there was a tank of colorful fish 3. in Japan most fish is eaten raw 4. after the scare about foot-and-mouth disease a lot of people started eating fish instead of meat 5. they have a chef who specializes in fish 6.,u,0,0,1,0
56,"Or, indeed, will his loyal sous chef Pedro kill a respected food critic who is already choking to death on a finger bone - with a medium sized saute pan and (literally) ruin everything?",m,0,1,0,0
57,When the nourishment eventually did turn up chef Antony deemed them inadequate and crossed the bridge to confront the production team. :: Johnny Rotten-borough.,m,0,1,0,0
58,"My father had been in the Paiforce, a combined army of Persia and Iraq, and had enjoyed recipes cooked by his Afghan chef.",u,0,0,1,0
59,We''re joined in the studio by celebrity chef James Martin & Dr Ray Rice who will be talking about the health benefits of Omega 3 and why it''s so important to include it in your diet.,m,0,1,0,0
60,"Le Bouchon Bordelaise (again) Article Posted: Wednesday October 4th Article last updated on: Wednesday October 4th Le Bouchon Bordelaise Le Bouchon Bordelaise September 2006-08-26 Michel Roux or not Le Bouchon is going south, the very good chef is still doing his stuff but not quite up to the very high standard he had set himself The service is pleasant but amateur; the sommelier greeted me asking if I would like a drink.",m,0,1,0,0
61,"the first paragraph, more haste and less speed :) Posted on 14.09.06 at 17:28 You can''t post a reply because you are not [logged in] . Fishing Week Success Numbers up 30% - 06 September 2006 Division Two National Team Raiders win the day.... - 06 September 2006 Oaklands Lake, France Special 2007 offers on angling holiday location in Limousin region - 02 September 2006 ACA wins first case for supply of diseased fish Framlingham Fisheries found culpable - stark warning for all fish suppliers - 02 September 2006 TV chef apologises to pike anglers Stein: ""Sorry about the mention of eating more...",u,0,0,1,0
62,Should you leave a note saying a tip is for the chef only?,u,0,0,1,0
63,And the chef will maki-a-velli nice presentation.,u,0,0,1,0
64,"Indeed, anybody who saw the recent Channel 4 series Jamie''s school Dinners with chef Jamie Oliver, will have been shocked at the problems uncovered by this expose of some children''s school meals.",m,0,1,0,0
65,For parties of 10 and over our chef can prepare a special set menu to be served to your guests.,u,0,0,1,0
66,I made sure I got my money''s worth and felt suitably sick afterwards – definitely can''t blame the chef for that one though.,u,0,0,1,0
67,"There will not be a choice of dates for the Manju Malhi cookery workshop, nor can the prize be transferred to a workshop run by a different chef.",u,0,0,1,0
68,"Simon Clegg, chef de mission of Team GB added: ""It is wonderful that Mike''s achievements are being recognised by the International Biathlon Union.",m,0,1,0,0
69,"Utarit''s images, hung throughout the hotel, give depth to the otherwise clean-lined spaces Dining nutritious, seductive, completely satisfying Award-winning Australian chef Amanda Gale places unusual importance on sourcing fresh, healthful, local ingredients (an emphasis acquired from Gale''s early mentor, the formidable Australian chef, Neil Perry).",u,0,0,1,0
70,It was this experience that inspired the master chef and wine connoisseur to take their combined knowledge and love of Tuscan food from the kitchen to the classroom.,u,0,0,1,0
71,We shot Crowd Scene For Existentialists on a very cold day on a post box near our old school with Boyd acting as a last minute replacement DoP when DoP Robert Orr decided his role was more that of head chef.,m,0,1,0,0
72,"We know our hotel can please the eye and our chef can please the palate, so we hope you will stay with us for a break.",u,0,0,1,0
73,Chef and Siobhan deny Marriage rumours!,u,0,0,1,0
74,"Our chef Mariano Faraoni will introduce you to the most delicious ""piatti"" of the Conero area.",m,0,1,0,0
75,Inf ormation on Culinary Arts - How to become a chef in culinary arts.,u,0,0,1,0
76,After a successful trial day at The Waterside Inn Michel Roux has placed him at The White Hart under a Waterside Inn trained chef called Carl Shillingford.,m,0,1,0,0
77,Our quality restaurant boasts an award winning chef and snacks are available in the Bistro.,u,0,0,1,0
78,"The Royal Teatime consists of a selection of rare and high quality teas, finger sandwiches, traditional scones and incredible pastries made by our pastry chef Sophie Tordoir.",f,1,0,0,0
79,"The owner/chef in one swift and quick move pulled the chair on which one of the couple were sitting on, backwards as if on wheels, pulled them into the action, no choice you are in the party.",u,0,0,1,0
80,"Auguste Escoffier, the famous chef, is believed to have developed both.",m,0,1,0,0
81,"OTHER POSITIONS AVAILABLE: Chef (Start date: Nov 06, Wage: sal) sous chef & commis chef - La Taverne Meribel We currently have 2 chef positions at the fabulous Taverne restaurant situated in the centre of meribel.",u,0,0,1,0
82,"June) TV chef attacks UK restaurants JAMIE Oliver, the celebrity chef and the public face of Sainsbury, has slammed restaurants that refuse to commit to selling British beef.",m,0,1,0,0
83,Chef - Mozambique Train local people while managing the kitchen of a new 18-bed lodge in Mozambique''s newest national park.,u,0,0,1,0
84,On the occasions that I have visited the head chef has been from the Carribbean.,u,0,0,1,0
85,It was most apparent on large areas of white such as those found on the pilot and the chef.,u,0,0,1,0
86,"GASTRONOMIC NAME-DROPPING FROM BODY CRAZE Gastronomic name-dropping from Body Craze - which means even less to me than the normal variety - includes Perrier-Jouet Champagne & Champagne Cocktails made with Eskalony Vodka complete with 24 carat gold flakes (no less), and canapes provided by Providores master chef Peter Gordon (on loan to Selfridge''s Premier Restaurant for the month of Body Craze) which featured plantain and cassara fritters with tamarin and coconut dipping sauce, and spicy blackbean and chocolate puree with piquillo peppers on sourdough crustini.",m,0,1,0,0
87,"Head chef Stuart Phillips, the son of owner Henry, is a Michelin Bib Gourmand and the combination of his skills and the adjacent herb garden make for delicious dining.",m,0,1,0,0
88,Here she organised the catering on charter yachts and worked as a chef on several luxury yachts.,f,1,0,0,0
89,Sometimes served with yellow peas (sweetcorn) at Wednesday evening XOD dinners by John the chef.,m,0,1,0,0
90,Nor did he inform the chef correctly of the number that would be attending.,u,0,0,1,0
91,"( New Orleans, LA US ) jobanimal.4jobs.com 8-6-2006 %0D%0ALooking for a career%2C not just a job%2C but don''t have the experience?%0D%0AIf you answered %22yes%22%2C please continue....%0D%0A%0D%0AOur proven and successful training program has allowed us to bring to our organization folks who don''t have prior sales or insurance experience. ........... more Sous chef 1job.co.uk 30-6-2006 Three star hotel located in west midlands looking to recruit an experienced sous chef. previous experience in corporate hotels preferred. standardised menu s split shifts live in accommodation available Ideally candidates will be ........... more Senior Bookkeeper With a Difference! tiptopjobs.com 21-6-2006 Interesting role for an experienced bookkeeper who would like to develop their career and grow with their next position.",u,0,0,1,0
92,Our Chef has succeeded in creating dishes and menus that add a distinctive Scottish flavour to classical cuisine.,u,0,0,1,0
93,"Tiziano, the outstanding Italian chef, speaks fluent English.",m,0,1,0,0
94,In many ways the ambition for me to set up Discovery Foods was born out of a chance meeting with a charismatic Texan chef who was running a restaurant in Cardiff.,u,0,0,1,0
95,"Master Po has been working as a chef for 33 years, since he was 12.",m,0,1,0,0
96,There''s a Little Chef at the Careston crossroads.,d,0,0,0,1
97,Lets take the example of chefs:- Chef numbers are declining while demand is increasing.,u,0,0,1,0
98,"""Big Daddy"" is the latest Adam Sandler film, and is exactly what you''d expect, some laughs but not earth shattering.. then our last meal in Vegas, we decided to go to ""America"" as it was close to the cinema and we could get to the airport quickly from there, we informed the waiter we only had 45 minutes so he wouldn''t keep us hanging around ""I''ll tell the chef"" he said.. 30 minutes later he came back to the table: ""You''re going to kill me..",u,0,0,1,0
99,Whilst staying with us at the Speedbird why not sample our delicious food which is always freshly prepared under the supervision of our head chef John Duncan.,m,0,1,0,0
100,When finished roll up & store The Roll bag tool set is the professional tool kit for the serious chef. 18 tools for every possible application.,u,0,0,1,0
101,"Trained as a chef at Leith''s School of Food and Wine, West London, one of the oldest cookery schools in the country, she is a also a student at Patrick Holford''s Institute for Optimum Nutrition.",f,1,0,0,0
102,"Other stops included The Vineyard at Stockcross, Newbury, with chef John Campbell.",m,0,1,0,0
103,"Viva la Revolution !!) LOL Bob, Never trust an Indian chef mate...",u,0,0,1,0
104,"Visitors to the National Herb Centre can expect a warm welcome with a host of attractions for all the family Over 500 varieties (90%+ from our own nurseries) of herb plants are available to delight the chef, intrigue the gardener and fascinate anyone with an interest in alternative medicine.",u,0,0,1,0
105,"A traditional coaching inn run by the welcoming Monsieur Gomy, who is an accomplished chef, often incorporating local chestnuts into his refined cuisine.",m,0,1,0,0
106,"Lesley Crosfield, proprietor/chef of The Albannach Hotel, Lochinver To hear what other Midgeater customers have to say, click here.",f,1,0,0,0
107,Thing that always chef of someday is over his supporters turned out.,m,0,1,0,0
108,"Includes Vat, excludes service. click here to see when this offer is available Cafe Zia Café Zia restaurant in Battersea is the latest offering from award-winning chef Manju Choudhury - creator of the world''s biggest onion bhaji (62kg), cooked to raise money for charity and listed in the Guinness Book of Records.",u,0,0,1,0
109,""" At this point, all the housemates, with chef Gos at the helm, cheered and encouraging this latest tirade as Ray pursued his point.",u,0,0,1,0
110,"Noel''s Kitchen Café - £48,344 Towards a chef/coordinator''s salary over three years to build a parent-initiated community café, providing healthy and affordable food as a sustainable social enterprise, specifically targeting isolated and socially excluded families.",u,0,0,1,0
111,"The position is full time and we require a chef who has experience with Fresh Food, the ability to work as part of a team and a positive approach to work in general.",u,0,0,1,0
112,"The staff are perfectly friendly, and from the discussions about the fish they were having with other tables, entirely knowledgable about the seafood they are serving - none of the ''I''ll have to check with the chef about that'' that you get from waiting staff in some other establishments when you ask if the side serving of veg contains carrots.",u,0,0,1,0
113,"Foodies should head to Padstow in Cornwall, where high-profile chef Rick Stein has added to the Seafood Restaurant he opened 28 years ago, with a café, brasserie and deli - or to Ludlow in Shropshire, which has the most Michelin-starred restaurants outside London; try the Merchant House or Overton Grange.",m,0,1,0,0
114,"(If you have special requests, the chef will be happy to try to accommodate to your wishes.) For the itinerary or further information see The International Kitchen web site - click here PIEDMONT CASTLES, CUISINE, AND WINES OF PIEDMONT About the location: By now their names are familiar everywhere: Barbaresco, Barbera, Nebbiolo, and, most famous of all, Barolo.",u,0,0,1,0
115,"The chef chose our meal and my fish-loving husband could not have been happier with his pan-fried tiger prawns (£7.50), creamy monkfish tagliatelle (£9.50) and simple grilled tuna steak on sautéed spinach (£15).",u,0,0,1,0
116,"Kind regards, Vittore Riccardi ------------------------------------------------------------------------------------------------------------------------------- Hello my name is patrice I''m french chef and I''m very interested about your concept , I think is brillante.",f,1,0,0,0
117,"I always feel quite naughty when I''m in Zilli''s; it has such an air of mischief about it - as does Aldo, the chef/patron.",m,0,1,0,0
118,"He also happens to be a master chef, and cooks his own gourmet meals for friends and family.",m,0,1,0,0
119,"Associate Catering Manager for the Royal Devon and Exeter Hospital , Ron Hedicker says, ""We really want to inspire families to have the confidence to try to create meals from scratch and understand that you don''t need to be a chef to make simple, tasty, healthy food.",m,0,1,0,0
120,Executive chef Nick Reeves has worked as sous-chef at the renowned Cliveden in Taplow.,m,0,1,0,0
121,"French Leave follows two-star Michelin chef John Burton Race, his wife, six children and a labrador dog as they escape everyday life in London and head off to rural France to set up home.",m,0,1,0,0
122,Annalise and Gaby battle to gain the attentions of amorous new head chef Marcel.,m,0,1,0,0
123,"PUT TROUT ON YOUR MENU DURING NATIONAL TROUT WEEK National Trout Week will take place this year from 28 May until 3 June, supported by top celebrity chef, Ross Burden.",m,0,1,0,0
124,"Posted by Webmaster on Thursday, January 20, 2005 at 15:59 College Students Take Part in Chef Idol to Win a Days Cooking with Brian Turner Students from East Riding College and Hull College are getting involved in a ''Chef Idol'' competition to try to win a days cooking with celebrity chef Brian Turner as part of the Hull and East Riding of Yorkshire''s first Food and Drink Festival. 3 students from East Riding College will be up against 3 students from Hull College in a ''cook off'' at 2pm on the 31 January at Hull College.",u,0,0,1,0
125,"Free events were organised in colleges in Hull, Scarborough, Grimsby, Beverley, Bridlington and Scunthorpe and comprised of a local chef devising healthy seafood recipes, taking the audience through the preparation of each recipe and encouraging guests to try each dish.",u,0,0,1,0
126,The book will be a series of cooking recipe cards with photograph of the dish and information/anecdotes about the local chef.,u,0,0,1,0
127,"It''s Italy in Africa, complete with ""a head-clearing espresso and a pastry that any chef in Florence would have been proud of"".",u,0,0,1,0
128,"""One day all Japanese restaurants in London will be specialised restaurants,"" says Nakao San, sushi chef at the Gonbei restaurant in King''s Cross.",m,0,1,0,0
129,"His best friend, Bruno, who really is a chef - a brilliant one - is called upon to help.",m,0,1,0,0
130,"Whilst an amiable chef/juggler entertained with fire eating and other tricks, the largest number I have seen for some time were sampling from the large selection of delicacies, Frank Branston, who initiated this, was either being interviewed on Three Counties Radio, lending a hand at cooking hamburgers, sampling nuts, or inviting others to join in the sampling.",u,0,0,1,0
131,"In perhaps his most surprising attack on the current raft of government initiatives, Mr Brookes criticised the attempts which followed the campaign by Jamie Oliver, the chef, to improve the quality of school meals as ""gastronomic puritanism"", which was simply encouraging ""our young people to leave the premises at lunchtime to go to the local chip shop"".",m,0,1,0,0
132,I even had the chef who prepared the previous meal telling me what to do.,u,0,0,1,0
133,"St. John 26 St. John Street, London EC1M 4AY, Tel: 020 7251 0848, Website: www.stjohnrestaurant.co.uk , Open: midday-3pm and 6pm-11pm Mon-Sat, Credit cards: MC, V, AE, Tube: Barbican / Farringdon , Show Map Having published a book on ''nose to tail'' eating, hands on chef Fergus Henderson practices what he preaches at this basic, but highly accomplished Clerkenwell restaurant.",m,0,1,0,0
134,"The secret of its success lies with the co-owners, Vicki Talbott and chef Rex Howell, who opened the place back in 1988 and have built up an enviable reputation for quality and service.",m,0,1,0,0
135,"Mike and Karen took us down to Monterey, which involved having lunch at Pebble Beach in the sort of celebrity chef restaurant where just going through the door would cost an arm and a leg in England, but here was very reasonably priced for food that was, simply, excellent.",u,0,0,1,0
136,"During this time, Rainer also managed to co-author a cooking book ""Euro asiatische Kueche"" with two star Michelin chef Andre Jaeger.",m,0,1,0,0
137,The Michelin-starred chef tests the best and worst French food on the shelves.,u,0,0,1,0
138,"When the SPEAK Campaign heard that an Oxford University academic, who has stated that animals enjoy being experimented on and live ""a life of Riley"", and his brother, a celebrity chef, were going to give a lecture at the Royal Institution in London on the ''advantages'' of eating fish, it seemed like too good an opportunity to miss to inform more people of the university''s plans to build a new animal research lab and to let the Professor know that wherever he goes he can''t hide from us or the grisly truth about what he gets up to behind closed doors at the university.",m,0,1,0,0
139,But the chef executive reneged and the resulting questionnaire was so misleading that it failed to tell the respondent that the scheme involved the sale of the market and pulling it down.,u,0,0,1,0
140,"Sited on Piccadilly, FIRST... more"" Foggs Restaurant Modern European food If Phileas Fogg had had this restaurant to hand, he might have skipped the entire 80 day adventure and happily... more"" Fleur De Sel French food Named for the highly prized sea salt from the marshes of his native Brittany, chef Cyril Renaud''s own restaurant the...",m,0,1,0,0
141,"Owned and run by Charlotte and Mark Penrose, Mark is also the chef, creating all dishes using the best and freshest local produce.",m,0,1,0,0
142,"with a large basket of ironing for you 47 Restaurant voucher for £40 for the Plough, Coton. 48 Backpack Picnic set from Mountain Warehouse. 49 Voucher for Hair Style (£30) from Nutters 50 A full day for two adults at Club Motivation luxury fitness centre and sauna (or one adult, two children) 51 Pepys Library tour by the Pepys Librarian, for a party of up to 8 visitors 52 20 handmade cards by a professional artist 53 Home Made 12"" Pizza with Garlic Bread baked by Woodcraft gourmet chef Fiona Westlake (and a bottle of wine) 54 2 hours conflict resolution by Maggie Bending 55 2 hours chauffeured drive in Lancia Fulvia 1973 classic car 56 Voucher for £70 for purchase of a bike, spares, repair or hire from Cambridge Station Cycles 57 1 hr introduction to Spanish for up to 4 people 58 Babysitting by Adult Steph Macek for two evenings anywhere in or near Cambridge 59 Personalised violin or viola made to buyers specification by Woodcraft craftsman, Huw Richards (including £100 worth of wood) 60 Introduction to Scottish",f,1,0,0,0
143,"The chef, who was traveling through England at the time noticed the inconvenience of piling smaller cakes into a mound and conceived the idea of constructing them into a solid stacked system.",u,0,0,1,0
144,Chef Nick Evans has clearly settled in and the cooking is very assured.,m,0,1,0,0
145,"''No one from Southport ever came to work in London or made it as a chef in London,'' he says.",u,0,0,1,0
146,"Informal but with exacting standards (you will wait just seven minutes between courses unless you request otherwise), this Michelin starred café was created by chef Terry Laybourne and the menu and cooking rank among the finest in the UK.",m,0,1,0,0
147,"Clients include an award-winning chocolatier and chocolate shop, a luxury French cheese company, a premium Gift concierge service, a classic car company, a personality chef and an interactive TV games channel amongst others.",u,0,0,1,0
148,Not only does being a top chef run in the family but Wasim also followed his father''s generous example and straight away donated his 1000 prize money to charity.,m,0,1,0,0
149,"As a chef, you cook with a rustle and an eye.",u,0,0,1,0
150,"When a prominent newspaper gives John''s restaurant a four star rating, dubbing him ""the best chef in America.",m,0,1,0,0
151,"There is a private butler to attend your slightest whim, your own personal spa therapist for unlimited massage treatments, a PADI dive instructor on hand to take unlimited dives or train you up to divemaster level and a private chef to provide à la carte menus to match your taste.",u,0,0,1,0
152,"Drink-driving now worse in summer Rethink on pub hours urged as death rate soars Alcohol-related deaths rise by a fifth Surge in alcohol-related deaths UK children say easy access to drugs One for my editor and one for the road The chef drank too much Licensing laws spark mixed response Back to the AA UK Home Page Alcoholics Anonymous | AA | in England, Scotland and Wales, UK.",u,0,0,1,0
153,He has achieved great distinction as a chef/restaurateur.,m,0,1,0,0
154,Not only was the Michelin-starred restaurant housed in a striking riverside building (now a branch of Thai Square ) but chef Anthony Demetre is very talented indeed.,m,0,1,0,0
155,"Head chef Graham Thomson and his team prepare each dish individually from fresh ingredients, so guests are advised of a possible 20-minute cooking time.",m,0,1,0,0
156,"Liz Moore is a talented, experienced and passionate Chef from neighbouring Co. Monaghan who will instruct and guide guests in the art of cooking and kitchen management.",f,1,0,0,0
157,"Last Updated: 01/03/2006 00:00 His unique approach to food saw Adrian Jones described as a â€ ̃gastroterroristâ€TM by fellow chef, Richard Corrigan.",m,0,1,0,0
158,"Here - because I know Ric, the chef, and can usually get a table.",m,0,1,0,0
159,"Thankfully, during the reign of King Charles II, a French chef visiting London found the tradition so unbearable that he introduced the concept of a large, elegant and richly decorated cake – the forerunner of our modern wedding cakes.",u,0,0,1,0
160,Catering All private patient meals are prepared by our dedicated chef from a daily a la carte menu.,u,0,0,1,0
161,www.solarnavigator.net - Jamie Oliver celebrity chef and the healthier school dinners camapaign England. ... JAMIE OLIVER.,m,0,1,0,0
