Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
43,"Footballer for Celtic FC, Didier Agathe, receives a copy of our information pack at last year''s St. Patrick''s Day dance Bishop Devine joins students at Holy Cross High School in Hamilton for the presentation of a cheque for £2,500 towards the work of Street Child Africa Fr Patrick Shanahan, Executive Director of Street Child Africa, receives a presentation of £1,200 from Mr McCormick, Head Teacher of Taylor High School in Carfin West Central Scotland has played a major part in the funding of a fifth Crèche for street babies in",m,0,1,0,0
44,"Lee was always slightly small and scrawny, and, fearful that this might hinder his chances of becoming a professional footballer, his father told him to make sure that no-one ''took liberties'' with him on the field, no matter how much bigger they were.",m,0,1,0,0
45,26 Brian Jenner - Diary Daze 33 Sandra Nyaira - Chill wind in Zimbabwe 39 Geoffrey Goodman - Hugo Young: an appreciation 45 Patrick Collins - United we fall 49 Louisa Young - Journalism by the book 55 BOOK REVIEWS Matthew Engel on Roy Greenslade 61 Anthony Delano on Chris Horrie 63 Mark Hollingsworth on Bill Hagerty 66 Gerald Kaufman on Geoffrey Goodman 69 Ivor Gaber on Stuart Allan 72 Michael Leapman on Bruce Page 75 Charles Perkins on Sidney Blumenthal 77 Some 20 years have passed since the sports writer Julie Welch was sent to interview an international footballer.,u,0,0,1,0
46,"That said, he has in his timebeen a quality footballer, and the only reason they didn''t finish in theplayoffs last year, was probably the hangover from winning the FA Cup semifinal.",m,0,1,0,0
47,He was everything a footballer could or should be.,m,0,1,0,0
48,M: I always wanted to be a footballer and only really started getting into Music when I was 16.,u,0,0,1,0
49,The Fischer king 12.01.2003: Bobby Fischer from genius to exile 12.01.2003: Bobby Fischer (part two) Daddy used to be a footballer ... 12.01.2003: Kicking their heels True Brit 12.01.2003: Profile: British tennis player Elena Baltacha The OSM 10 ... 12.01.2003: The 10 worst decisions in the history of sport 12.01.2003: Last month''s 10 01.12.2002: The top ten crybabies Daring pairing 12.01.2003: Peace and love Backflick 12.01.2003: An Observer Classic: The end of Muhammad Ali boxing career? 12.01.2003: Anything you can do... 12.01.2003: Common ground 12.01.2003: Contender 12.01.2003: Do you remember when... 12.01.2003: Game On 12.01.2003: How to... 12.01.2003: Literal truth 12.01.2003,m,0,1,0,0
50,""" Kenyon, chief executive of a club with a stock market value of £260m, said yesterday, ""Quite clearly, I don''t think you can have four divisions of professional footballer any longer.",d,0,0,0,1
51,There are a lot of football themed adverts going out this summer and it was always expected that the footballer lookalikes would get a lot of work around this time.,u,0,0,1,0
52,"managed to pay out to around 1.5m Polish farmers, yet our government will have passed the deadline for re 100% Bonfire of a preposterous man''s vanities April 30, 2006 - The Times John Prescott violated his own privacy with repeated public, much-photographed gropings: after-the-fact pleas for discretion don''t wash 100% Birthdays April 30, 2006 - The Times Jill Clayburgh , actress, 62; Dickie Davies , broadcaster, 73; Kirsten Dunst , actress, 24; Willie Nelson , singer, 73; John O''Shea , footballer, 25; Bobby V 100% Points April 30, 2006 - The Times PROBING QUESTIONS: So Giles Hattersley reckons Sue Lawley is a probing interviewer because she ""asked Gordon Brown if he was gay"" and ""got Ted Heath to say the latter years of his political life had ""a certain loneliness and sense 100% Letters page contact details April 30, 2006 - The Times Letters to: The Sunday Times, 1 Pennington Street, London E98 1ST or via e-mail: letters@sunday-times.co.uk Fax 020 7782 5454.",m,0,1,0,0
