Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
29,"Various sector-specific processes are mentioned, such as the Housing Ombudsman (for whom CEDR Solve has been running a mediation scheme for many years) and the NHS Complaints Scheme (where again CEDR Solve is running a pilot mediation scheme), but each Protocol and the Practice Direction identifies as common processes: discussion and negotiation; mediation; early neutral evaluation.",d,0,0,0,1
30,"Another example is the software evaluation pilot project, which identified three groups of teachers to evaluate software, i.e., primary, post-primary and special needs.",d,0,0,0,1
31,"With the right pilot, this über-tank is almost unstoppable.",u,0,0,1,0
32,"Last year we ran a pilot scheme, on which we reported in the second Oxford Historian . With your help, we now plan to run it for several years to come, and extend the scope for participation in it.",d,0,0,0,1
33,"If the black box turns up from the Pittsburgh plane and shows the pilot deliberately stall the plane over open ground, then he''s going to be one of the greatest heroes to have ever lived, without a shadow of a doubt.",m,0,1,0,0
34,Our PFI project is a pilot project for the RoE model.,d,0,0,0,1
35,"Lost: one pilot, last seen living in Oxford.",u,0,0,1,0
36,"As part of a pilot scheme, he visited the area on a mountain bike, along with Arson Reduction Advocate John Arslanian and engaged with young people.",d,0,0,0,1
37,He graduated as a Pilot in 1997 and was posted to the C-130K Hercules at RAF Lyneham in Wiltshire.,m,0,1,0,0
38,"Developmentally Appropriate Technology in Early Childhood: ''video conferencing'' JOHN SIRAJ-BLATCHFORD University of Cambridge, United Kingdom IRAM SIRAJ-BLATCHFORD University of London, Institute of Education, United Kingdom VIEW FULL TEXT | BACK TO CONTENTS LIST This article presents the findings of a pilot study of video conferencing, provided as a free-play activity for 4 year-olds in three early childhood settings.",d,0,0,0,1
39,Initial night qualification: (1) The pilot shall be day-qualified and current.,u,0,0,1,0
40,Automatic pilot is one of the great enemies of Kavanah (intention) in prayer!,d,0,0,0,1
41,"The plane seems to leap over several mountain passes as we start to descend to Lukla, a huge rock wall appears on the left as the pilot powers along the Dudh Kosi valley ready to turn right and seemingly fly into the hillside.",u,0,0,1,0
42,"Since the very beginning the highest priority at Windtech has always been our customer''s safety, from the beginner pilot to the expert and competition pilot.",u,0,0,1,0
43,"Orange Lake,s Fountain Lake served as the man-made lake site for the pilot titre tests.",d,0,0,0,1
44,Treat him like a B52 pilot.,m,0,1,0,0
45,These planes were frequently intercepted from behind with little warning; this device would alert the pilot when a plane was coming in from behind.,u,0,0,1,0
46,"Production crew should be provided with flying suits (aircrew overalls) and these should be worn at all times when shooting from a helicopter, together with life saving equipment as instructed by the pilot.",u,0,0,1,0
47,We publish information about the overall outcome of external validation for each association as follows: Compliant Validated and with (either from the outset or after revalidation) compliant systems Non-compliant Validated and found to have non-compliant systems which are awaiting revalidation Pending Yet to be validated Excluded Size and/or stock composition excludes them from the requirement Pilot Association participated in the pilot validation exercise New Registered in the year to 31 March 2005 We are not publishing the outcomes of the pilot exercise.,d,0,0,0,1
48,"Many who have come on to the unemployment register recently have a history of not being able to hold down jobs so - starting in pilot areas - the unemployed who are recurrently in and out of work will now come within the same rights and responsibilities of the New Deal. back to top And, in return for new obligations, new opportunities to ensure that work will pay significantly more than benefits.",d,0,0,0,1
49,"The Association of British Drivers Pyramid Financing of Speed Cameras Eight police forces (Strathclyde, Cleveland, Nottinghamshire, Northamptonshire, Lincolnshire, Thames Valley, South Wales, & Essex) are participating in a pilot scheme whereby a surcharge is added to speeding fines to fund the introduction and administration of more speed cameras.",d,0,0,0,1
50,""" Fair enough... until it emerged that Powell had not actually seen a complete episode - he''d seen ""a bit"" of the pilot.",d,0,0,0,1
51,Student Mentoring The Student Mentoring Scheme is a government pilot that is currently being developed with five universities in the UK.,d,0,0,0,1
52,"Over the last year, I''ve been working on Netguides , a new pilot scheme to run Brownies, Guides and Rangers on the internet for children that can''t get to meetings.",d,0,0,0,1
53,"A key factor in Ms Kelly''s decision was research into the Scottish pilot project which found that, at a time when half of all pupils in Scotland fail the national writing test for 14-year-olds, children in Clackmannanshire were more than three years ahead of their chronological reading age by the time they left primary.",d,0,0,0,1
54,"To enter the competition, a pilot must have a minimum qualification called a Silver C (to have reached this level, the pilot must have passed written exams, completed a 50 k solo flight, stayed aloft for 5 hours in one go and made a height gain of 1000 meters).",u,0,0,1,0
55,Two routes to a Private Pilots Licence Qualifying as a pilot became less expensive in 2002 with the introduction of the National Private Pilots Licence (NPPL).,u,0,0,1,0
56,"Be very wary about pricing and ensure you know exactly what you are getting for your money - a more expensive course can often work out cheaper in the long run, as well as moulding you into a better pilot.",u,0,0,1,0
57,"And we should also be clear that for us in social care we may need to supplement the White Paper vision with additional work; and we also have to be clear that this White Paper is but one piece of the intellectual architecture that will span the report of the Pensions Commission published in autumn, the Wanless review that will be published in spring next year, first reports of our pilot programme next year culminating in our submission to the Spending Review in 2007.",d,0,0,0,1
58,"MAIGIS (Multi-Agency Internet Geographic Information Service) This is a three year pilot project to establish an interactive map based web service providing health and health related data at the regional level, funded by the Public Health Development Fund.",d,0,0,0,1
59,"In each pilot area, residents claiming Jobseeker''s Allowance will benefit from accelerated access onto New Deal programmes after just three months, and because economic inactivity is often more prevalent than unemployment in these neighbourhoods, more frequent work-focused interviews will also be introduced for all partners and lone parents, with new Incapacity Benefit claimants given more help to ensure that opportunities and barriers to work are addressed; extending eligibility for the Job Grant, and introducing a new rate of £250 for households with children, to ease the transition to work.",d,0,0,0,1
60,"On December 22-23, 1944, another 415th night fighter squadron pilot and radar-observer were flying at 10,000 feet altitude near Hagenau.",u,0,0,1,0
61,"Others are less so, and in these cases adding more competitive elements may detract from fidelity, and mean that what people learn in the simulation is less transferable to the real world (imagine a pilot who''d used a flight simulator where every take-off and landing was a race).",u,0,0,1,0
62,"Steve Walker, Chief Executive of ART, explains: â€œWeâ€TMve been running a Business Support Pilot funded by the DTIâ€TMs Small Business Service for the past eighteen months, offering a free service to borrowers, and have become increasingly concerned that clients are either unable or unwilling to engage with mentors or business advisers, even though the majority acknowledge that they need help.",d,0,0,0,1
63,Pilot schemes are launched.,d,0,0,0,1
64,"You may be taking medication which tackles the symptoms of the illness, but that medication may also decrease your performance as a pilot.",u,0,0,1,0
65,Her can be contacted at the email address below: *NB Additional information supplied by worldwar2exraf.co.uk Contact Email address Peter Greenhalgh (Click to email) Ronald Tattersall Cookson Message Date 20/04/04 Post # 282 Steve Pope is writing on behalf of his Uncle Sergeant pilot Ronald Tattersall Cookson formerly of Cleveleys Lancashire.,m,0,1,0,0
66,Leafing date Spring Decade Oak Ash Horse Chestnut Lime Temperature 1950-1959 April 30 May 6 March 25 April 7 4.3 1960-1969 April 26 May 7 March 27 April 9 4.2 1970-1979 April 24 May 7 March 31 April 12 4.5 1980-1989 April 20 April 30 March 27 April 14 4.3 1990-1999 April 10 April 24 March 15 April 3 5.6 In 1998 we undertook a pilot survey of phenological events.,d,0,0,0,1
67,Holborn BOCU has been identified as the pilot site. 41.,d,0,0,0,1
68,Although the costs of running the pilot stage of the project had been successfully secured it was necessary to devise a strategy to secure contributions towards the capital and running costs of the rollout stages of the project.,d,0,0,0,1
69,""" Another project the school devised as part of the pilot was teaching a French lesson to pupils at Icknield Primary School using video conferencing.",d,0,0,0,1
70,She informed that the pilot would involve a small number of businesses within a defined geographic area participating on a 50% shared cost basis with Council.,d,0,0,0,1
71,"Southport Business Enterprise (SBE), which has been operating since 2002, is the organisation taking the BID pilot forward.",d,0,0,0,1
72,"Each section provides information based on specific functions and services including: a summary of principal achievements for the year reporting against targets, key performance indicators or national benchmarks (where these exist) an outline of planned activities for next year relevant contact details and web links The 2004 Annual Evaluation Report is a pilot project and may not include all information intended for publication in future years.",d,0,0,0,1
73,''Some of the examples of pupils'' work from the pilot have shown sheer brilliance in terms of their creativity.,d,0,0,0,1
74,"All UK pilots must be members of the BHPA . Visitors from outside the UK should be able to demonstrate that they have adequate third party insurance, and an appropriate FAI pilot rating . Foot Launched Powered Aircraft (FLPA) are not permitted on any of our Open sites.",u,0,0,1,0
75,"It is to be hoped that the pilot schemes (there will be up to three per region) are successful and that this initiative can be extended. -------------------------------------------------------------------------------- The smoking trends in England over the last 20 years have been published in ''Statistical Bulletin on Smoking England 1976-1996'' available from the Department of Health, P.O. Box 410 Wetherby, West Yorkshire, LS23 7LN.",d,0,0,0,1
76,"The pilot released a plume of visible smoke as a safety precaution because he was not certain whether the Cuban civilian plane, which was flying below him, was aware of his presence.",m,0,1,0,0
77,"The BALANCE AT WORK consultants first undertook a department-wide diagnostic exercise, including a 100% employee survey, focus groups with a diagonal cross-section of employees, interviews with senior managers, a literature review of corporate information and current flexible working policies, and benchmarking against other local authorities and large public sector employers in the Yorkshire area As a result of this, we recommended a flexible working pilot with two teams from different service areas in the department.",d,0,0,0,1
78,Pilot Study: A brief consultation and advisory approach for use in a Tier 2 Child and Adolescent Mental Health Service.,d,0,0,0,1
79,"Due to the planned interactive nature of the show, those teams selected for the pilot do not automatically gain a place on subsequent shows.",d,0,0,0,1
80,""" The project is currently funded until September 2006, but due to the positive feedback from participants in the scheme, CBH is hoping to roll it out to other neighbourhoods in Cheltenham . Notes: This pilot project is jointly funded by Cheltenham Strategic Partnership, Cheltenham Borough Homes and Connaughts (a contractor working in partnership with Cheltenham Borough Homes).",d,0,0,0,1
81,"Hamid Aglan, whose minibus was being used to transport Lloyd told the Daily Mirror: ""The helicopter pilot killed him.",u,0,0,1,0
82,"WILSON, Christopher John, (1951-58) entered the Royal Navy in December, 1958 on a 12 year commission as a pilot.",m,0,1,0,0
83,"On 20th April 1938, Koch was promoted to Hauptmann and began training as a pilot, successfully gaining his pilots badge.",m,0,1,0,0
84,".azk"" Subjects incorporated to date: 002 Data file started on machine dmdx4 ********************************************************************** Subject 1, 05/18/1999 15:51:05 on dmdx4, refresh 11.80ms, ID Matt Item RT 3 436 1 -393 2 -407 4 491 ********************************************************************** Subject 2, 05/18/1999 15:51:30 on dmdx4, refresh 11.80ms, ID M H D Item RT 3 795 1 727 2 660 4 527 After - ""pilot.txt"" Output from DMDX file: E:\pilot.azk Sub_Num 1 2 Sub_ID Matt M H D 1 -393 727 2 -407 660 3 436 795 4 491 527 This output format is often useful if you are importing multiple subject DMDX data files into spreadsheet packages such as Microsoft Excel.",d,0,0,0,1
85,"""Preliminary data from our pilot study indicated that the volunteers who were on the high-protein, low carbohydrate diet ate slightly less and yet were not as hungry, and so lost more weight compared with the men on the high-protein diet with moderate levels of carbohydrate,"" said Dr Johnstone.",d,0,0,0,1
86,Reference Code: DfEE 0019/2001 Available from: DfES Publications* Out of School Hours Learning Activities: An evaluation of 50 Pilot Study Support Schemes The evaluation of 50 pilot study support schemes that received DfES funding in 1998/99 to set up out-of-school-hours learning schemes or to extend existing schemes.,d,0,0,0,1
87,OAS NHS Trust wants a 12 month pilot to introduce the Leadership Qualities Framework throughout the Senior Management Team.,d,0,0,0,1
88,Gave uninterrupted forward view for pilot/observer/gunner.,u,0,0,1,0
89,"Under the pilot program, electric utility companies and other power entities transmit incident reports to the NIPC.",d,0,0,0,1
90,"Deliverables: This application proposes that, as a pilot run, all first year entrants to the School of Engineering in session 2002/2003 be presented with an interactive CD ROM in which the following topics are explored and assessed within the ''Creative Engineering'' 15 credit module: Types of engineering materials Aerospace and automotive materials Materials in printed circuit boardsSuperconducting materials Optical fibres Biomedical materials Materials in sport and leisure Smart materials The roles of research and consultancy in the field of Materials Engineering will also be highlighted, along with the excellent employment opportunities that exist.",d,0,0,0,1
91,"Lead Partner: University of Edinburgh Partners : DERA End User : North West Water Ltd Status : Underway Baseline satellite information for marine pollution monitoring The project is a pilot study, testing the feasibility of using satellite ocean data to provide baseline information for operational use in marine pollution incidents.",d,0,0,0,1
92,"May we suggest that, for a pilot project, they attempt to serve 1.6 million cups of tea within hours of warning to a non-predetermined destination?",d,0,0,0,1
93,More particularly they make a valuable contribution to local and regional economies. to the national need for pilot training and to the locality which benefits from having suitable facilities.,u,0,0,1,0
94,The pilot plant has full access to the expertise offered by other sections of the BioComposites Centre.,d,0,0,0,1
95,Biggest problem is ensuring e-booked patients are not disadvantaged. 2.4 FORTH VALLEY Running a pilot with five practices using SCI Gateway booking into SCI OPMS for physiotherapy appointments.,d,0,0,0,1
96,There was only one pilot available that day so we went up one at a time.,u,0,0,1,0
97,"The intention is that pilot authorities will work with partners, including the voluntary and community sector, to identify and deliver the outcomes in their LAA.",d,0,0,0,1
98,"The DfES has commissioned and funded the ABA to deliver a national and regional programme of support to schools, linking to the national healthy schools standards, Key Stage 3 strategy, and primary national pilot for improving behaviour and attendance (for which Norfolk is also a pilot).",d,0,0,0,1
99,The pilot for this will be in the New Deal for Communities area.,d,0,0,0,1
100,The MHRA is offering to help sponsors of HVT prepare by running a pilot scheme starting on 1 October 2003 . The Clinical Trials Unit (CTU) will accept applications as though they were for a CTA based on the new CTA application form (attached below) which includes data requirements and a worked example.,d,0,0,0,1
101,The ''Self motivated teams'' pilot has given many people in the field the freedom to reduce the number of hours they work and still enjoy the opportunity to top up their pay.,d,0,0,0,1
102,"Tidball, Derek, Builders and Fools: Leadership the Bible Way (IVP, 1999) Explores New Testament images associated with leadership: builder, fool, ambassador, athelete, parent, pilot, scum, shepherd.",u,0,0,1,0
103,A pilot study.,d,0,0,0,1
104,The pilot project The ''New Start'' pilot project has been run in its entire length in four Danish municipalities and the experiences and results from the pilot project are based on four ''New Start'' groups.,d,0,0,0,1
105,"The tables are interactive, with links through to each of the pilot sites.",d,0,0,0,1
106,"I was listed as the 3rd pilot to fly, so after untangling the glider from the tight hangar-stack, we got to the launch point.",u,0,0,1,0
107,""" But things were moving fast and by October that year production had begun on a pilot run of five episodes based in Kent, with Suzi Perry ensconced as the skyrunner whilst newsreader Dermot Murnaghan helmed events back in the studio.",d,0,0,0,1
108,"The pilot and evaluation approach has some advantages in an area like ICT provision, where large-scale research runs the risk of becoming out of date very quickly.",d,0,0,0,1
109,Pilot dayton scoggins and may rates the nation''s heartland from the boat''s.,u,0,0,1,0
110,"Who could imagine flying on your own in a hangglider with an engine, that''s right just you and the pilot up there in the sky.",u,0,0,1,0
111,"Fortunately, ATC was more awake than the other pilot and told him to look at his compass and check if he really was on runway 24.",m,0,1,0,0
112,"These come in two varieties, Class Ratings and Type Ratings, which give the pilot privileges to fly a certain classes or types or aircraft.",u,0,0,1,0
113,"Also need to relate to the idea of GEOGRAPHY 21 : a Geography for the 21st Century Exam worth 33% of total grade: 67% coursework Key aspect is that the students are enjoying it ! Useful links Download information on the GCSE Geography pilot from the QCA WEBSITE . It''s a 164 Kb PDF file, which shouldn''t take too long to download even with a dial up connection.",d,0,0,0,1
114,"The Greencare pilot project aims to: · To build community capacity within the participating groups/areas. · To develop/enhance partnerships between communities, statutory bodies and other parties · To contribute to the regeneration of the environment in the participating groups/areas. · To improve the reputation/image of the participating groups/areas.",d,0,0,0,1
115,The pilot needs to run for at least twelve months and longer if there is a seasonal element to the business.,u,0,0,1,0
116,"In the eight pilot areas in the first two years of operation, fatalities fell at camera sites by 35% - a significant contribution to the stated aim to reduce deaths and serious injuries on our roads by 40% by 2010.",d,0,0,0,1
117,The eight pilot schools will be resourced to allow simultaneous video-conferencing and data sharing.,d,0,0,0,1
118,"Four Local Planning Authorities are currently participating in the pilot - North Wiltshire District Council, Wealden District Council, Winchester City Council and Westminster City Council.",d,0,0,0,1
119,"In deep water to the west of Scotland: Pilot whales are common, while harbour porpoises and white-beaked dolphins are uncommon.",d,0,0,0,1
120,"The Council was satisfied that the pilot project was now well advanced and had, in the main, achieved its initial targets.",d,0,0,0,1
121,"Bulletin No 110, July 1999 Back to Bulletin No 110 Contents Page News INFOSHOP Pilot Study INFOSHOP is a pilot study which aims to develop a computer system to give comprehensive and complete advice to anyone who contacts their local authority with queries about food safety, health and safety, building control, or planning.",d,0,0,0,1
122,"I did the pilot on a Portastudio, and then I got the series, and they said ''That was fine for the pilot, but you must have better quality.",d,0,0,0,1
123,"Once onboard, the pilot introduced himself and we carried out the usual protocol, and with his assistance, we made our way south through the Bosphorous.",u,0,0,1,0
124,"I kept a very close eye on these, as did my pilot.",u,0,0,1,0
125,"Under the new system, the Joint Aviation Requirements (JAR), there are two classes of medical assessment as follows:- Class 1 Commercial pilot (aeroplane and helicopter), Airline transport pilot (aeroplane and helicopter) Class 2 Private pilot (aeroplane and helicopter) The visual standards for Air Traffic Control Officers, Flight Engineers, Flight Navigators, Balloon Operators (passenger carrying) and microlight pilots are still covered by UK guidelines, which are unchanged from the previous UK standards.",u,0,0,1,0
126,"He goes there, and pokes his nose briefly into the cabin; most of the flight crew are in their seats, dead, except for the pilot who is on the floor and smashed up.",u,0,0,1,0
127,LibQUAL+TM are offering the chance to win a Palm Pilot and the Library has three £50 tokens for Borders Books on offer.,d,0,0,0,1
128,"Pilot results Analysis of school-based 5-14 attainment data from 1998/99 to 2000/01 showed that, while some schools showed above-average levels of attainment increases, schools in the pilot did not show overall greater improvement than others, although all schools showed fairly steady improvement over three years.",d,0,0,0,1
129,Top | Contents | Bibliography Amending the Pilot The minute sheet ran as a pilot in the way described above throughout the first semester in the academic year 2003/4.,d,0,0,0,1
130,"Only once had another pilot had the temerity to take his local record away and that pilot was Ross Sommervillein August 1992 who was so desperately close to the 100km mark, only a kilometre and a half short.",m,0,1,0,0
131,"In reality the researcher would look at the effect size reported in similar studies, or perhaps that found in a pilot study.",d,0,0,0,1
132,I hope the car was well secured otherwise the pilot could have been run over from behind!,u,0,0,1,0
133,The Home Office evaluated three pilot schemes in England and Wales and deemed them successful for roll-out.,d,0,0,0,1
134,An aircraft made an emergency landing at Liverpool''s John Lennon Airport on Saturday night following a report from the pilot that there was smoke in the cockpit.,u,0,0,1,0
135,Genomic Alignment Strategy A chromosome 22 pilot study using a genomic alignment strategy has already achieved a SNP frequency of 1 per 850 bases.,d,0,0,0,1
136,This is a new and exciting media for reaching your customers and we hope that a successful pilot in London will lead us to broaden this service to other parts of the country.,d,0,0,0,1
137,"Pilot experience The pilots, each with over 3,500 hours flying experience, are ex-military which means they have extensive experience of flying helicopters in often difficult situations.",u,0,0,1,0
138,"This half-day seminar will introduce you to the current funding opportunities for aerospace customers and suppliers to work together to improve supply chain performance, including: DTI aerospace supply chain groups programme Manufacturing Advisory Service Lift-Off aerospace supply chain programme SBAC supply chain pilot projects P rime contractor supplier development activities You will learn how to apply for funding and how the various scheme work, and you will hear direct from companies that have participated.",d,0,0,0,1
139,He did not continue to the North because he usually served General Pinochet; he was his personal pilot.,m,0,1,0,0
140,Eight carers known to the Lewisham Carers'' Centre tutor were recruited to participate in the pilot.,d,0,0,0,1
141,"The judge who learned to fly on Tiger Moths is likely to favour the Stampe pilot by comparison with his colleague in an Extra-300, or even a Pitts – it''s very hard to avoid.",m,0,1,0,0
142,"Under a pilot education project, artists Richard Wentworth and Ruth Maclennan used some of the objects from the Sound Effects Store as the starting point for making films with 15 nine year olds from Gateway School, Westminster, exploring found sounds, movement and people in the vicinity.",d,0,0,0,1
143,"The reflections off the pilot indicate that the top of the craft is transparent to light, and probably glass-like.",u,0,0,1,0
144,Hospital pilot halves clostridium infection The Norfolk and Norwich University Hospital has halved rates of infection from Clostridium difficile in a ground-breaking pilot.,d,0,0,0,1
145,"My pilot was Lance Oram, a very experienced Channel pilot, with Neil Streeter (Alison''s brother) as co-pilot.",m,0,1,0,0
146,If this is not available we will undertake small pilot studies before undertaking the full study.,d,0,0,0,1
147,"The second pilot is provided to brief the bridge team on the information that they need to complete the vessel''s passage plan and handle the communications with the ship, Port Control, tugs, line boats and terminal.",u,0,0,1,0
148,"New Access â€"" New Territory The Clwydian Range AONB The Countryside Service in Denbighshire and the Countryside Council for Wales conducted a series of pilot projects on the Clwydian Range this year to look at the practicalities of managing the new access rights.",d,0,0,0,1
149,What more could a pilot expect from an engineer?,u,0,0,1,0
150,"The first RAFVR course at Perth, January 1937 - J.H.''Ginger'' Lacey, third from the left, middle row, went on to become the top scoring pilot in Fighter Command during the Battle of Britain.",u,0,0,1,0
151,"We ourselves are planning to take the experience of running a pilot maintenance inspection in Bath and, with the support of the Ecclesiastical Insurance Group, to launch a similar service for places of worship.",d,0,0,0,1
152,"As the hon. Lady knows, I was not adopting the argument of the right hon. Member for Birkenhead, saying that there should be only one pilot, in Blackpool; I would prefer to liberalise more.",d,0,0,0,1
153,"Meanwhile, Camden Labour Party timidly promises us just five solar thermal and 2 solar-electric ''pilot projects'' by 2010.",d,0,0,0,1
154,"for high resolution version) An F3 refuels from a USAF tanker (Click here for high resolution version) An RAF Tristar refuels a US Navy Prowler electronic warfare aircraft (Click here for high resolution version) RAF jets take their turn to refuel from the Tristar (Click here for high resolution version) A pair of RAF Chinooks, conducting exercises with troops of 16 Air Assault Brigade (Click here for high resolution version) A Tornado GR4 is prepared for a night training sortie (Click here for high resolution version) The Tornado''s pilot, a pair of Night Vision Goggles mounted on his helmet (Click here for high resolution version) A pair of Pumas deliver the Chief of the Defence Staff to an airbase during his visit to personnel in the Gulf (Click here for high resolution version) Admiral Sir Michael Boyce is briefed by RAF officers in a building still showing the scars of the conflict in 1991 (Click here for high resolution version) A Harrier GR7 taxies at a Gulf base (Click here for high resolution version) Ground crew at work on a",u,0,0,1,0
155,The CLCC have recently decided to extend the pilot for another year as few cases are coming through..,d,0,0,0,1
156,But pilot is being held up by local issue with the lab system; plan to commence pilot in February 2004.,d,0,0,0,1
157,"Results: In our pilot study of 25 patients (age 30–80 years, T = 0.42–4.0 cm), we replaced the routine post-operative tumour bed boost with targeted intra-operative radiotherapy.",d,0,0,0,1
158,You are the pilot of a passenger aircraft.,u,0,0,1,0
159,"Weak Pilot Flame: It may be that the pilot flame is burning with a nice blue flame, but that when a hot water tap is turned on, the gas that then emerges from the main burner is not ignited by the pilot light, but, rather, blows the pilot light out!",d,0,0,0,1
160,Understanding the potential business problems associated with a teleworking pilot scheme is essential to its success.,d,0,0,0,1
161,"Jump to: Diversity project | Disability project | Best Practice project Metamorphoses Background After a successful pilot year and having secured funding for a further three years, the Metamorphoses project is now firmly established.",d,0,0,0,1
162,The pilot station is again visible bottom left.,d,0,0,0,1
163,Currently the team is integrating hardware and software systems to pilot blimps autonomously.,d,0,0,0,1
164,"I am therefore delighted that the Council has supported my strategy of conducting three kerbside pilot projects for the collection of card, cardboard, cereal packets and envelopes, green garden waste and glass, in different areas of the district over the next two years.",d,0,0,0,1
165,"Students leading the way to smoking cessation: A pilot project Professor Pamela Gillies 14 December 2004 ReFeR summary Aim/Principal research question The aim of this project was to develop, pilot and evaluate a smoking cessation intervention designed by and for further education college students.",d,0,0,0,1
166,"A pilot project of the governments ''Wired Up Communities'' initiative, the Cybermoor project is based in Alston, Cumbria.",d,0,0,0,1
