Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
23,"'' So if we do what he did, we shall fare as he fared: John xii. 26, '' If any man serve me, let him follow me, and where I am, there shall my servant be: if any man serve me, him will my Father honour .'' When we die, we shall be conveyed to heaven by angels: Luke xvi. 22, ''The beggar died, and was carried by angels into Abraham''s bosom;'' our souls first, then our bodies: Phil. iii. 21, ''Who shall change our vile bodies, that they may be like unto his glorious body, according to the working whereby he is able even to subdue all things to himself.",u,0,0,1,0
24,Thus he was able to confirm the return of science to its proper place denied since the time of Galileo as the hand servant of true religion.,d,0,0,0,1
25,"If I give a servant no wages, and he paid for his place, as servants in hotels and Members of Parliament do at present, I should suppose he expected to make more by it than he could fairly ask as wages.",m,0,1,0,0
26,"When Joseph saw Benjamin with them, he said to the servant in charge of his house, ""Bring those men into my house.",u,0,0,1,0
27,Council officers inthe role of civil servant would work directly to members of the council''scabinet.,d,0,0,0,1
28,Keith spent over 20 years as a civil servant working in a variety of roles in the employment service and the Department of Social Services.,d,0,0,0,1
29,"The heads of the Home Office The Home Secretary , is head of the Home Office and is responsible for all of our work The Permanent Secretary, David Normington, is the Home Office''s top civil servant and ensures the organisation achieves the goals set by the Home Secretary The elements of the organisation The Home Office group is made up of: central headquarters - sets goals, develops policy and provides support services National Offender Management Service - a new organisation that brings together the prison and probation services Immigration and Nationality Directorate - manages requests to live or work in the UK We are also responsible for: the Police Service in England and Wales a number of smaller services and public bodies - more independent elements of the Home Office group",d,0,0,0,1
30,"When the sword was brought, Solomon ordered the servant to cut the baby in half.",u,0,0,1,0
31,"The next day, the young couple go to the local town hall where the clerk who shows them Yuko''s death certificate relates the story of the family ''curse'': twenty years ago the whole Nonomura family were shot by an intruder, except for Genzo the servant and Shido, who was traumatised, tried to commit suicide (hence the ugly scar on her neck) and then gave birth to Yuko nine months later.",m,0,1,0,0
32,"The play begins with the discovery that Mariette may be pregnant and ends with her engagement to Cedric Charlton , a civil servant who foolhardily attempts to get to the bottom of Pop''s financial affairs.",d,0,0,0,1
33,"At last the old shrew tossed a shirt in my face, and an hour later I saw a new servant changing the sheets, after which we had our dinner.",u,0,0,1,0
34,"Read more: NJ Posted by Neil Payne at 7:03 PM Categories: Cross Cultural News Civil servant issues diversity challenge Private sector employers should learn from their public sector counterparts when it comes to promoting diversity, according to the UK''s top civil servant.",d,0,0,0,1
35,The master decides if the servant is doing well or not.,u,0,0,1,0
36,The true servant of God is marked not only by urgency but also by endurance.,u,0,0,1,0
37,True lordship means being a servant.,u,0,0,1,0
38,Hast Thou brought Thy servant to this place to put him to shame?,m,0,1,0,0
39,"It is true that in Romans he styles himself a ""servant of Jesus Christ,"" but he adds, ""called to be an Apostle""; and in Titus, ""a servant of God, and an Apostle of Jesus Christ.",u,0,0,1,0
40,"Perhaps nowhere is the ambiguity of the mirror more tellingly expressed than at the end of King Lear , when the old King tells his servant: ""Lend me a looking glass"" (5.",u,0,0,1,0
41,"On a bare stage marked by dozens of Damoclean swords hanging over the actors'' heads, the sense of doom is also signalled by the uninterrupted presence of Macbeth''s servant Seyton, hovering silently in the shadows of even the most private scenes, whispering a truncated version of the Porter''s joking about hell directly into Macbeth''s ear and, as a second murderer, deliberately allowing Fleance to escape, until he earns the pun implied in his name and takes on the air of Macbeth''s dark angel.",m,0,1,0,0
42,"'' The prophet replied, ''To bear witness that there is no god but Allah alone, who has no partners and that Muhammad is His servant and messenger.",m,0,1,0,0
43,"Again, the law, which is written and imposed upon the servant, is one thing; the law, which is mentally discerned by him who needeth not its ""letter,"" is another thing.",u,0,0,1,0
44,"Among the servants etc. was ''[blank] Robiesone Blackamore servant to the Laird of Prestoungrainge'' (p.643), who was named more fully as ''Pass Sugnall alias Robertsone'' (p.644).",m,0,1,0,0
45,"In the latter event, the Government added the following requirement to the draft Code, that the civil servant must continue to observe duties of confidentiality after leaving Crown employment.",d,0,0,0,1
46,"Indeed, electricity comes as a timely solution of the servant and other problems, which threatened to disturb that most potent factor in civilisation - The Home; electricity provides the modern housewife with a perfect servant, clean, silent, economical.",d,0,0,0,1
47,Then the doctor is not an advocate on behalf of the patient but a servant of market forces.,u,0,0,1,0
48,"And the woman answered and said, As thy soul liveth, my lord the king, none can turn to the right hand or to the left from ought that my lord the king hath spoken: for thy servant Joab, he bade me, and he put all these words in the mouth of thine handmaid: 14:20 To fetch about this form of speech hath thy servant Joab done this thing: and my lord is wise, according to the wisdom of an angel of God, to know all things that are in the earth. 14:21 And the king said unto Joab, Behold now, I have done this thing: go therefore, bring the young man Absalom again. 14:22 And Joab fell to the",m,0,1,0,0
49,"Poor condition.. 65 Hellmut and African servant, Amani. 110 x 82 mm.",u,0,0,1,0
50,"A long time servant to the Ayr Association, in 2001 John also took up the challenge of running the Scottish Association''s coaching foundation and became the Scottish team manager.",m,0,1,0,0
51,"Sends the declaration of Laurence Kemys, Raleigh''s servant.",m,0,1,0,0
52,"There is the spirit of an heir and the spirit of a servant, as we read of the ''Spirit of adoption.",u,0,0,1,0
53,"Further, he urged that, although he was a servant of the King, at £200 a year, he had received nothing for five years.",m,0,1,0,0
54,"If you had a servant, though he did not steal, nor answer again with contradiction, nor drink with the drunken, &c., yet if he should sit always idle, and not do those things you require of him, he would be counted a bad servant: Mat xxv. 30, ''Cast the unprofitable servant into outer darkness.",m,0,1,0,0
55,A servant of the Lord of Death.,u,0,0,1,0
56,Your servant (devotee) is listless without You!),u,0,0,1,0
57,He liberates the remnant of Israel from which the suffering servant arises.,u,0,0,1,0
58,"""Well done, thou good and faithful servant: thou hast been faithful over a few things, I will make thee ruler over many things: enter thou into the joy of thy lord.",u,0,0,1,0
59,"The person says, "" In the Name of God, the All-Merciful, the Compassionate "", and God says, ""My servant mentions Me"".",u,0,0,1,0
60,"In 1851 the family was living in Bath, Somerset, as seen here in the census for that year: New King Street, Walcot Trinity, Bath, Somerset William COX aged 27 Surgeon born Bristol Mary COX wife 27 born Chewton Mendip, Somerset William COX son 3 born Bath, Somerset Hippisley COX aged 1 born Bath, Somerset Mary COX daughter aged 4 months born Bath, Somerset Eliza BABY servant 25 Cook born Batcombe, Somerset Harriet CLARK servant 21 Nurse born Glastonbury, Somerset Anna CLARK servant 17 House Maid born Glastonbury, Somerset By 1881 William and Mary had moved to London, as seen here in the census for that year: 28 York Street, St Marylebone, London, Middlesex William A.",f,1,0,0,0
61,"He told me cheerfully as he flicked a torch to show the massive oak beams, that a servant girl (who must have been very tiny) was reputed to have hung herself right there.",f,1,0,0,0
62,Speak Lord; for thy servant heareth.,u,0,0,1,0
63,""" The servant did what Joseph told him.",m,0,1,0,0
64,"This is the grave of Willie Patrick, herd boy and outdoor servant at Mossgiel Farm, residence of Robert Burns.",m,0,1,0,0
65,"Jem is thankful that Marie is marrying his own servant, Andreas, and that they will be living with them.",m,0,1,0,0
66,"by the way, and disguised himself with ashes upon his face. 20:39 And as the king passed by, he cried unto the king: and he said, Thy servant went out into the midst of the battle; and, behold, a man turned aside, and brought a man unto me, and said, Keep this man: if by any means he be missing, then shall thy life be for his life, or else thou shalt pay a talent of silver. 20:40 And as thy servant was busy here and there, he was gone.",u,0,0,1,0
67,"He reckoned that within a year he had recouped the spending on extra cleaners through savings on vandalism and graffiti. 4.3 Veronica George, a senior Home Office civil servant, claimed that over a third of the population believed graffiti and vandalism marred their quality of life and this figure was increasing.",d,0,0,0,1
68,"Rainsford generously counters this by declaring: ""...the ordinary young Englishman, employed by his country to do one of her difficult and thankless jobs in a distant land with but little to reward him and much to discourage him, is the most honest, conscientious and successful civil servant in the world.",d,0,0,0,1
69,"Other Pyes A glover called John Pye paid five shillings towards the lay subsidy of 1524 (and his servant Richard Marsh 4 d. ) In 1549 a Mrs Pye was on the roster of brewers in Oxford See also : MS Wills Oxon 179.313 (Will of John Pye, Alderman of Oxford)",m,0,1,0,0
70,"To make these waistcoats for a man of his size and dignity took at least a day, part of which he employed in hiring a servant to wait upon him and his native and in instructing the agent who cleared his baggage, his boxes, his books, which he never read, his chests of mangoes, chutney, and curry-powders, his shawls for presents to people whom he didn''t know as yet, and the rest of his Persicos apparatus . At length, he drove leisurely to London on the third day and in the new waistcoat, the native, with chattering teeth, shuddering in a shawl on the box by the side of the new European servant",u,0,0,1,0
71,One morning a young servant lad called Francis Fey was working in a field close to his masters house.,m,0,1,0,0
72,"Upon some motive, I hope, that you will be here soon; and am willing to think that it will be an inducement to your return, that it is sincerely desired by, dear Sir, ''Your affectionate humble servant, ''SAM.",u,0,0,1,0
73,"""I have a covenant with this servant of Mine and I am true to the fulfilment of covenants.",u,0,0,1,0
74,Ross also decides to take young Demelza Carne into his house as a servant.,u,0,0,1,0
75,"RICHARD CHOLMELEY Nicholl places Essex''s ''servant'', Richard Cholmeley (p.251), at the heart of the Marlowe/Ralegh attack.",m,0,1,0,0
76,"What more is there for Your servant to say to You unless, with his iniquity and vileness always in mind, he humbles himself before You?",u,0,0,1,0
77,"; and Jerobo''am drew up his line of battle against him with eight hundred thousand picked mighty warriors. 4 Then Abi''jah stood up on Mount Zemara''im which is in the hill country of E''phraim, and said, ""Hear me, O Jerobo''am and all Israel! 5 Ought you not to know that the LORD God of Israel gave the kingship over Israel for ever to David and his sons by a covenant of salt? 6 Yet Jerobo''am the son of Nebat, a servant of Solomon the son of David, rose up and rebelled against his lord; 7 and certain worthless scoundrels gathered about him and defied Rehobo''am the son of Solomon, when Rehobo''am was young and irresolute and could not withstand them. 8 ""And now you think to withstand the kingdom of the LORD in the hand of the sons of David, because you are a great multitude and have with you the golden calves which Jerobo''am made you for gods. 9 Have you not driven out the priests of",m,0,1,0,0
78,"Lover to lover, father to daughter, master to servant etc. Why are all of these included in the play?",u,0,0,1,0
79,"Article 37 In the event of the appointment of a Vice-President of ft Bureau he shall be subject to the provisions of the first and third paragraphs of Article 34 of the Law, and shall have the status of a civil servant, Grade Superior ""B"" in respect of salary, pension and other financial advantages.",d,0,0,0,1
80,April 28 th 1813 On Monday last as a servant of Mr N.,u,0,0,1,0
81,"They decide to dress up a servant Cherubino, who is a man but the part is always played by a female, as a girl but before this happens the Count arrives and suspects that someone is hiding in the room.",m,0,1,0,0
82,Could it be that the Minister thought he was a civil servant and Rachel Lomax thought she was a Minister?,d,0,0,0,1
83,What was the strength in Jesus'' leadership style of servant?,m,0,1,0,0
84,"It was Jesus as suffering servant who as victim on the cross was able to triumph as victor, giving his life to set us free.",m,0,1,0,0
85,"Marsden was a playwright, the theatrical world knows, And was highly esteemed by the people, and had very few foes; And in New York, in his bedroom, he took his life away, And was found by his servant William in his bedroom where he lay.",m,0,1,0,0
86,"Another Troparion of St Andrew tone 1 For thy sake, O Christ, thy servant Andrew/ became a fool on earth./ He heard the Apostle Paul proclaiming, We are fools for the sake of Christ./ As we now honour his memory we pray Thee to save our souls.",m,0,1,0,0
87,The merchant lent him the horse and the servant mounted it and he dug his spurs in its flanks and as fast as the horse could gallop he went.,u,0,0,1,0
88,"It is when the servant of God sees this strange and mysterious position and relationship between himself and God and himself and the people that he begins to understand ministry, but not before!",m,0,1,0,0
89,"July 23 rd 1785 On Saturday night, Samuel Hyam, servant boy to Mr Kingsbury of Sutton was found by his father shot through the left side of his face, the boy was employed in shooting bird in his master''s fields and it is supposed was leaning on the muzzle of the gun when it went off.",m,0,1,0,0
90,Diakonos can mean ''servant'' but it is a masculine word not normally applied to female servants.,d,0,0,0,1
91,"Her intention was to train this abused young woman as a servant, but very soon she was approached by others and the result was the foundation of the Clewer House of Mercy, of which more later.",f,1,0,0,0
92,The ruler is God''s servant to help you.,u,0,0,1,0
93,"Brancker: they are both described as fundholders, and are waited on by a footman, cook, housemaid, and a general servant.",u,0,0,1,0
94,"HENRY (Work) Mary children, servant at Holme Carr Farm She fostered John while Bern was ill.",f,1,0,0,0
95,"I entered the room, and his excellency, seated at a table, examined me from head to foot for one minute without speaking to me; he then rang the bell, and ordered his servant to introduce the two ladies who were waiting in the next room.",u,0,0,1,0
96,Is He the friend or the enemy of His faithful servant?,u,0,0,1,0
97,"Benoit, for his part, is now free to marry Javotte, the servant girl he loves, so everything ends happily.",f,1,0,0,0
98,"Next are the fifth and sixth steps in the development of man, where the servant is pleased with the Lord, the level of Nafs i Radhiyah , and where the Lord is pleased with His servant, the level of Nafs i Mardhiyyah . The apex of the love of Allah is the love of Dzatullah : the Essence of Allah Most High, when by Allah''s grace one is given vision of the heart, with which one sees that nothing really exists but Allah.",u,0,0,1,0
99,"During the service, the undersecretary to the prime minister''s office, Gianni Letta described Mr. Calipari as a serious, intelligent and responsible servant of the state, an extraordinary person who carried out his job with great passion.",m,0,1,0,0
100,"Comic and dramatic situations are missed for the sake of introducing a host of stock comic characters such as the servant, the tipsy colonel and the mad Frenchman.",u,0,0,1,0
101,"When in 1015 Boris was slain together with his brother Gleb, their servant, George died with them, attempting to protect his masters.",m,0,1,0,0
102,"Then the ego has to learn to become the willing servant to the self, whose place is symbolically occupied by a teacher until the student can guide himself.",d,0,0,0,1
103,"And so as Professor Michael Barber records of a conversation with a Treasury official during the 1980s ""It doesn''t really matter what the issue is"", the civil servant said, ""we know that the question we have to ask is ''how do we create a market'' "" - the prescription on every occasion: deregulation, marketisation and the withdrawal of the state.",d,0,0,0,1
104,"His servant eventually caught him and dumped him, too numb to protest, in a pool of ice-cold mud behind a wall.",u,0,0,1,0
105,"Writing a little more recently, the great economic historian, Joe Schumpeter, described him in the following way: ""He was a type that can no doubt be found everywhere, but of which the English specimens are to this day so much more frequent and so much superior that it may well be called English: the businessman who is just as much a public servant as he is a businessman and who, though perfectly successful in looking after his own advantage, serves the state in ways that are beyond the competence of the mere public servant.",d,0,0,0,1
106,"After communion, distributed to as many people as possible by 400 priests (one of whom is Fr Andrew), Eastern rite priests sing in Greek from the Byzantine Liturgy''s Office of the Dead, invoking the mercy of God and the protection of Our Lady on this faithful servant.",u,0,0,1,0
107,"The servant who had been waiting for me for two hours, and was looking rather glum, relaxed when she saw the colour of a crown which I gave her by way of atonement.",f,1,0,0,0
108,""" I have seen a master cast off an old, faithful servant.",u,0,0,1,0
109,It''s just as true as Isaiah 53 which describes the suffering servant who would be the Messiah and bear our iniquities.,u,0,0,1,0
110,""" 7 Thus says the LORD, the Redeemer of Israel and his Holy One, to one deeply despised, abhorred by the nations, the servant of rulers: ""Kings shall see and arise; princes, and they shall prostrate themselves; because of the LORD, who is faithful, the Holy One of Israel, who has chosen you.",u,0,0,1,0
111,Matthews''s gospel says that the servant was sick and ready to die; it''s easy to imagine him feeling helpless as the servant fought a slow and losing battle.,u,0,0,1,0
112,"Look at verse 17: this was to fulfil what was spoken through the prophet Isaiah: {18} ""Here is my servant whom I have chosen, the one I love, in whom I delight; I will put my Spirit on him, and he will proclaim justice to the nations.",m,0,1,0,0
113,"For instance, only the other day a certain moor farmer was telling me how some suited civil servant suggested that he should be trained in fire fighting skills just incase a fire broke out on the moor.",d,0,0,0,1
114,"Ashley Cox HIPPISLEY aged 33 General Practitioner M.R.C.S. Edinh. & Kings College born Bath Ann ROWE servant 27 Domestic Servant born Coston, Leicester William died unmarried in Leicester on 17th January 1889.",f,1,0,0,0
115,Then there''s the problem of cash for favours: isn''t there a conflict of interests when a senior public servant takes cash from businessmen and the like?,d,0,0,0,1
116,There''s the public servant who completely fails to understand Adrian''s Swan problem: there are intimidatory Swans living outside The Old Battery Works and Adrian tries to ask the council to do something about them.,d,0,0,0,1
117,"However, if a popular legend it to be believed, it began much earlier than that, at around 3,000 years BC, when a Chinese emperor, Shen - Nung was sitting under a Camellia tree waiting for his servant to boil him some water.",u,0,0,1,0
118,""" The concept of ""unity"" implicit in the notion of gathering is made explicit by Ezekiel: I will place over them one shepherd, my servant David, and he will tend them; he will tend them and be their shepherd.",m,0,1,0,0
119,"I might well be shot down for this, but I have to confess that I haven''t the faintest idea what the aims of ''servant evangelism'' are.",u,0,0,1,0
120,"Lear is temporarily deranged; Kent, though banished, is trying to look after him while disguised as a lowly servant; the Fool is a natural simpleton who sees deeply into the truth of things.",m,0,1,0,0
121,"said that he was born in the Parish of Meavy in the said County, where his Father was legally settled, when seven years old his Father died, and this deponent was put (by his Mother) with his Grandfather, who then rented an Estate in the Parish of Bickley, with whom he remained until he was nineteen years of age, when his Grandfather died, he then lived as a yearly servant with John Berryball of the Parish of Whitchurch in the County aforesaid for one year, then lived as a yearly servant with one John King of the Parish of Sampford Spiney for one year and afterwards lived as a yearly Servant to John Willcocks of the Parish of Buckland Monachorum for one year & three quarters, he then made a hiring with one Samuel Pearse of the Parish of Ermington in the said County for a year and remained with him ten months when he and his master parted by consent, he afterwards lived as a yearly Servant to Edward Damerell in the Parish of Shaugh for about four years.",m,0,1,0,0
122,"There were memorable cameos from Vikki Champion as the servant Filipevna; Chris Rands as Monsieur Triquet; and new artistic director Don Crerar as Saretzki in the misty duel scene, his 20 years as a professional actor evident in every word and gesture.",f,1,0,0,0
123,"I am a servant of the Crown, not the State, - I offer a service that is impartial and private -- I do not take sides, I can recommend a variety of remedies -- including explanations and apologies, specific action on individual issues and changes to systems and procedures, - I can also recommend financial redress.",d,0,0,0,1
124,"in Norwich 1784: Temperance Miller , widow of Robert Miller inherited the mill 1800: Robert Sparham, miller, made a Deed of Assignment for the benefit if his creditors Poll Book 1802: Robert Sharman March 1804: Mill advertised for sale 1804: Isaac Hardy, miller 1805: Mill advertised for sale 1805: Bloom Humphrey, miller O.S. map 1824: Mill Bryant''s map 1826: Mill White''s 1836: Bloom Humphrey, corn miller Census 1841: Martha Humphrey (45) miller George Humphrey (15) Mary Leverington (15) servant Edward Bloy (25) agricultural labourer Census 1841: Rayner Preston (55) miller (employee) Frances Preston (55) White''s 1845: Mrs. Humphrey, corn miller 1846: George Humphrey, miller c.1846: Mill demolished to make way for the building of the new towermill If you have any memories, anecdotes or photos please let us know and we may be able to use them to update the site.",m,0,1,0,0
125,"We''ll leave the room for a few moments while he does that, and the servant carries it away.",u,0,0,1,0
126,"Then he used his blue, clawed hand to decapitate the servant.",u,0,0,1,0
127,"into the hands of the Philistines: and tomorrow you and your sons will be with me: and the Lord will give up the army of Israel into the hands of the Philistines 20 Then Saul went down flat on the earth, and was full of fear because of Samuel''s words: and there was no strength in him, for he had taken no food all that day or all that night 21 And the woman came to Saul and saw that he was in great trouble, and said to him, See now, your servant has given ear to your words, and I have put my life in danger by doing what you said 22 So now, give ear to the voice of your servant, and let me give you a little bread; and take some food to give you strength when you go on your way 23 But he would not, saying, I have no desire for food.",u,0,0,1,0
128,The S K stood for Shri Krishna and his name meant ''servant of Shri Krishna''.,m,0,1,0,0
129,"We will need to find another new candidate next year, as Andrew Graham (another long-standing and loyal servant) has indicated that he does not wish to stand again.",m,0,1,0,0
130,"The characters included the old man (Pantalone); naughty servants including Arlecchino; a lover, his lady and her servant girl (Columbine) who was in love with Arlecchino.",f,1,0,0,0
131,"'' Attwater said a word in the native, his eye still undeviatingly fixed on the captain; and the servant thrust Huish smartly forward from the brink of the stair.",u,0,0,1,0
132,"know not: 30:19 The way of an eagle in the air; the way of a serpent upon a rock; the way of a ship in the midst of the sea; and the way of a man with a maid. 30:20 Such is the way of an adulterous woman; she eateth, and wipeth her mouth, and saith, I have done no wickedness. 30:21 For three things the earth is disquieted, and for four which it cannot bear: 30:22 For a servant when he reigneth; and a fool when he is filled with meat; 30:23 For an odious woman when she is married; and an handmaid that is heir to her mistress. 30:24 There be four things which are little upon the earth, but they are exceeding wise: 30:25 The ants are a people not strong, yet they prepare their meat in the summer; 30:26 The conies are but a feeble folk, yet make they their houses in the rocks; 30:27 The",u,0,0,1,0
133,"History alone could reveal the identity of such a servant, and history has revealed no candidate other than Jesus.",m,0,1,0,0
134,"I remain sir, your obedient servant D.",u,0,0,1,0
135,"""It is scandalous that £8million of taxpayer''s money has been wasted against the explicit advice of a senior civil servant and indeed Treasury guidelines.",d,0,0,0,1
136,Keep back thy servant also from presumptuous sins; let them not have dominion over me!,u,0,0,1,0
137,Let''s hope that yet another loyal servant of the Club doesn''t leave with a bad taste in his mouth!,u,0,0,1,0
138,"Son of Man, true servant of God: we are embarrassed by your service.",m,0,1,0,0
139,"Owing to the delay caused by the rescue of the young widow, Fix and the priests reached the Indian capital before Mr. Fogg and his servant, the magistrates having been already warned by a dispatch to arrest them should they arrive.",u,0,0,1,0
140,"But if that servant says to himself that his master is taking a long time (chronos) to come back and if he begins to beat the other servants, both the men and the women, and eats and drinks and gets drunk, then the master will come back one day when the servant does not expect him and at a time he does not know.",m,0,1,0,0
141,"Shear claimed the rule that restricts a player under contract with one club from talking to another amounts to restraint of trade and ""harks back to the master and servant relationship of 100 years ago"".",u,0,0,1,0
142,""" The newly launched St Austin Review has chosen the subtitle ""Reclaiming Culture"" and hopes to be a ""a servant of ... the forces of religious orthodoxy"" by wielding ""the double edged sword of orthodoxy and tradition ... in a sea of nihilism.",u,0,0,1,0
143,"Of these there are several: the observation that Judas''s offer to the high priests to betray Jesus was a direct suggestion of the devil (Lk.xxii.3; Jn.xiii.2); Pilate''s three times repeated formula, ""I find no fault in him"" (Lk.xxiii.4, 14, 22); the detail that it was the right ear of the high priest''s servant that was cut off (Lk.xxii.50; Jn.xviii.10); the point that the tomb was one ""in which no one had ever yet been laid""; the statement that two angels–not one as in Mark and Matthew–were seen by the women at the tomb.",u,0,0,1,0
144,"Richard was a Senior Arbiter and FIDE Arbiter and a former BCF Junior Director, and had long been a tireless organiser and servant of chess at levels local, national and international.",u,0,0,1,0
145,Servant leaders do not seek their own prestige but the welfare of others.,u,0,0,1,0
146,"House servant, born Dorlin Donald McDonald 15, herdboy Widow with 5 children under 15, cottar House servant 29, female Male 19, boatbuilder Shepherd 38 Kinlochudriach:- Alexander Stewart 46, sheep farmer Christine Stewart 75, mother Mary MacDonald 23, unmarried servant Ann Mclean 35, unmarried servant Alan McVarish 30, unmarried, crofter May McVarish 57, mother Mary McVarish 28, unmarried sister, farm servant Brother 26, farm servant Sisters (2), farm servants Catherine McVarish 16, scholar Kinlochmoidart:- Macdonald 67, unmarried John Macdonald",m,0,1,0,0
147,"It must be economically viable, of course, but economics is our servant, not our master.",d,0,0,0,1
148,"It is not known if she had any other children.... but Elizabeth is sighted again in the 1881 census as a servant - living at 43 St Andrews, Bury St Edmunds and it seems likely that James was a boarder at 11 Finsbury Place, Whiting St., Bury St Edmunds.",f,1,0,0,0
149,"I still kept my negro, as I had every reason to believe him to be a faithful servant.",m,0,1,0,0
150,""" ""I have only gone to the People''s Bank [a state-owned bank] once,"" says Paramavel Sumana, a 55-year-old domestic servant in the capital Colombo.",u,0,0,1,0
151,Their children are: · James (1829-1906) married in 1859 at Kempsey an Irish domestic servant Jane STONE.,f,1,0,0,0
152,The servant of the Lord works with such people and seeks to help them.,u,0,0,1,0
153,"The College servant had waited on them in Common Room, and said, ''they always had a beefsteak pudding with oysters, and several bottles of port - I forget the numbers''.",u,0,0,1,0
154,Cathy was my housegroup leader when I first stumbled into this faith thing and is a truly faithful servant of Christ.,u,0,0,1,0
155,Took the form of a servant.,u,0,0,1,0
156,"When his party was small and en famille, and when the ladies left the room, his Lordship started off with all his merry men to a little adjoining room, which was called his own glory hole, and there we had such fun, such jolly stories, that it was difficult to leave our seats. ... He always had a good cook and plenty of horses for his guests'' service. ... [He] ... was very much put out of sorts by bores, and whenever one arrived, he immediately desired the servant to say he was gone to Belfast.",u,0,0,1,0
157,"Here was Cipriani, as James put it, ""saying all that was needed, to mobilise the people and federation and education"", and he (James), a government servant, teaching at the Government Training College, lecturer in English and History, having progressive ideas but doing nothing, handicapped by the fact that if he had said anything, the Government would have thrown him out.",d,0,0,0,1
158,"He said to me, ''You are my servant ......''"" (Is 49:1,3).",u,0,0,1,0
159,"There is something wonderfully human about this, and though the owner of the boar is a herdsman rather than a shaman, his communion with the wondrous beast is the same; the boar is both servant and friend to Marvan.",d,0,0,0,1
160,"But that salvation needs to be through a ''servant'' figure, who chapter 53 shows is a '' suffering servant'' and who we know is fulfilled in Jesus Christ, God''s own Son, and Jesus Christ alone.",m,0,1,0,0
161,Perhaps if I got a servant to keep the water warm and stop me from choking and drowning...,u,0,0,1,0
162,"The draft civil service code should be revised to cover circumstances in which a civil servant, while not personally involved, is aware of wrongdoing or maladministration taking place.",d,0,0,0,1
